Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Pigging Out: The Cultural Politics of Food | AAAS 352,Lecture Section 01,5525,2,15,86.66666666666667,2021-06-27 17:17:17.318406
"Race and Society: South Africa and the US, 1890-present | AAAS 354S",SEM Section 01,9747,1,18,94.44444444444444,2021-06-27 17:17:19.645672
Special Topics | AAAS 390S,SEM Section 02,5681,4,12,66.66666666666666,2021-06-27 17:17:22.003512
Special Topics | AAAS 390S,SEM Section 03,10422,0,14,100.0,2021-06-27 17:17:24.362033
Independent Study | AAAS 391,IND Section 01,11503,0,1,100.0,2021-06-27 17:17:26.738902
"African Cities, Development, and Climate Change | AAAS 397S",SEM Section 01,5526,9,18,50.0,2021-06-27 17:17:29.068683
"Meaning, Mattering, and Black Being-in-the-World: Towards a Critical Theory of Race and Value | AAAS 419S",SEM Section 01,5419,0,18,100.0,2021-06-27 17:17:31.399868
Global Inequality Research Seminar | AAAS 425S,SEM Section 02,11794,0,15,100.0,2021-06-27 17:17:33.760099
Music History and Politics in Contemporary Africa | AAAS 430,Lecture Section 01,9518,12,18,33.33333333333333,2021-06-27 17:17:36.079049
Research Independent Study | AAAS 493,IND Section 01,11224,0,1,100.0,2021-06-27 17:17:38.426579
Distinction Program Sequence | AAAS 496,IND Section 01,10678,0,1,100.0,2021-06-27 17:17:40.833734
Distinction Program Sequence | AAAS 496,IND Section 02,10679,0,1,100.0,2021-06-27 17:17:43.217261
Distinction Program Sequence | AAAS 496,IND Section 03,10680,0,1,100.0,2021-06-27 17:17:45.574510
Distinction Program Sequence | AAAS 496,IND Section 04,10681,1,1,0.0,2021-06-27 17:17:47.983300
Distinction Program Sequence | AAAS 496,IND Section 05,10682,0,1,100.0,2021-06-27 17:17:50.379012
Senior Seminar | AAAS 499S,SEM Section 01,5527,8,18,55.55555555555556,2021-06-27 17:17:52.736519
First-Year Seminar | AAAS 89S,SEM Section 01,9343,0,18,100.0,2021-06-27 18:10:47.853043
First-Year Seminar | AAAS 89S,SEM Section 02,10832,0,15,100.0,2021-06-27 18:10:50.272571
Introduction to African American Studies | AAAS 102,Lecture Section 01,5517,0,25,100.0,2021-06-27 18:10:52.624158
Introduction to African Studies (DS3 or DS4) | AAAS 103,Lecture Section 01,5518,12,50,76.0,2021-06-27 18:10:55.021021
Introduction to Latino/a Studies in the Global South | AAAS 104,Lecture Section 01,5088,7,12,41.66666666666667,2021-06-27 18:10:57.614608
Gateway Seminar: Civil Rights and Asian Americans | AAAS 133S,SEM Section 01,7089,3,18,83.33333333333334,2021-06-27 18:11:00.060795
Introduction to Jazz | AAAS 140,Lecture Section 01,4285,1,16,93.75,2021-06-27 18:11:02.468107
Motown and American Soul Music | AAAS 146,Lecture Section 01,4286,2,16,87.5,2021-06-27 18:11:04.845388
Special Topics | AAAS 190S,SEM Section 01,3127,2,14,85.71428571428571,2021-06-27 18:11:07.235746
Anthropology of Money | AAAS 211,Lecture Section 01,5885,1,70,98.57142857142858,2021-06-27 18:11:09.617804
"War, Slavery, and Revolution in the Caribbean, 1700-1800 | AAAS 219",Lecture Section 01,7120,9,10,10.0,2021-06-27 18:11:11.982937
Documenting Black Experiences | AAAS 225S,SEM Section 01,3151,1,14,92.85714285714286,2021-06-27 18:11:14.327747
Crime and the City from Dickens to The Wire | AAAS 226,Lecture Section 01,7119,13,35,62.857142857142854,2021-06-27 18:11:16.700405
Fictions That Mark the Moment | AAAS 228S,SEM Section 01,5519,6,18,66.66666666666666,2021-06-27 18:11:19.080710
The South in Black and White | AAAS 230S,SEM Section 01,3145,1,15,93.33333333333333,2021-06-27 18:11:21.501670
Sociology of Racism in America | AAAS 246,Lecture Section 01,4372,18,35,48.57142857142857,2021-06-27 18:11:23.831722
Social Movements and Social Media | AAAS 247S,SEM Section 01,6159,0,18,100.0,2021-06-27 18:11:26.167686
Independent African American Cinema | AAAS 253S,SEM Section 01,10033,10,18,44.44444444444444,2021-06-27 18:11:28.572802
Latin American Wars of Independence | AAAS 264,Lecture Section 01,7109,21,35,40.0,2021-06-27 18:11:30.894525
Critical Pedagogy of Hip Hop | AAAS 286S,SEM Section 01,11160,0,18,100.0,2021-06-27 18:11:33.285713
"Africa and Arabia: Cultures, Communities, and Connections | AAAS 306",Lecture Section 01,6651,7,12,41.66666666666667,2021-06-27 18:11:35.694521
"Africa and Arabia: Cultures, Communities, and Connections | AAAS 306",Lecture Section 02,6653,1,6,83.33333333333334,2021-06-27 18:11:38.032413
Conflict Analysis in Africa (Case Studies) | AAAS 310S,SEM Section 01,5520,1,18,94.44444444444444,2021-06-27 18:11:40.359834
War and Public Health in Africa | AAAS 312,Lecture Section 01,10308,3,18,83.33333333333334,2021-06-27 18:11:42.720732
Introduction to Hip-Hop Production | AAAS 325S,SEM Section 01,10433,1,18,94.44444444444444,2021-06-27 18:11:45.099266
Black Popular Culture | AAAS 331,Lecture Section 02,5522,15,50,70.0,2021-06-27 18:11:47.429862
The History of Hip-Hop | AAAS 335,Lecture Section 01,5523,0,130,100.0,2021-06-27 18:11:49.788903
"The Civil War and Reconstruction: The United States, 1850-1880 | AAAS 342",Lecture Section 01,7128,10,30,66.66666666666666,2021-06-27 18:11:52.149109
White People: In Anthropological Perspective | AAAS 347S,SEM Section 01,5524,3,18,83.33333333333334,2021-06-27 18:11:54.480090
Contemporary South Africa | AAAS 349S,SEM Section 01,9742,5,18,72.22222222222221,2021-06-27 18:11:56.869599
Pigging Out: The Cultural Politics of Food | AAAS 352,Lecture Section 01,5525,2,15,86.66666666666667,2021-06-27 18:11:59.212605
"Race and Society: South Africa and the US, 1890-present | AAAS 354S",SEM Section 01,9747,1,18,94.44444444444444,2021-06-27 18:12:01.580046
Special Topics | AAAS 390S,SEM Section 02,5681,4,12,66.66666666666666,2021-06-27 18:12:03.898958
Special Topics | AAAS 390S,SEM Section 03,10422,0,14,100.0,2021-06-27 18:12:06.267121
Independent Study | AAAS 391,IND Section 01,11503,0,1,100.0,2021-06-27 18:12:08.649628
"African Cities, Development, and Climate Change | AAAS 397S",SEM Section 01,5526,9,18,50.0,2021-06-27 18:12:11.123945
"Meaning, Mattering, and Black Being-in-the-World: Towards a Critical Theory of Race and Value | AAAS 419S",SEM Section 01,5419,0,18,100.0,2021-06-27 18:12:13.485482
Global Inequality Research Seminar | AAAS 425S,SEM Section 02,11794,0,15,100.0,2021-06-27 18:12:15.853724
Music History and Politics in Contemporary Africa | AAAS 430,Lecture Section 01,9518,12,18,33.33333333333333,2021-06-27 18:12:18.178877
Research Independent Study | AAAS 493,IND Section 01,11224,0,1,100.0,2021-06-27 18:12:20.546818
Distinction Program Sequence | AAAS 496,IND Section 01,10678,0,1,100.0,2021-06-27 18:12:22.983916
Distinction Program Sequence | AAAS 496,IND Section 02,10679,0,1,100.0,2021-06-27 18:12:25.410414
Distinction Program Sequence | AAAS 496,IND Section 03,10680,0,1,100.0,2021-06-27 18:12:27.796115
Distinction Program Sequence | AAAS 496,IND Section 04,10681,1,1,0.0,2021-06-27 18:12:30.200507
Distinction Program Sequence | AAAS 496,IND Section 05,10682,0,1,100.0,2021-06-27 18:12:32.654023
Senior Seminar | AAAS 499S,SEM Section 01,5527,8,18,55.55555555555556,2021-06-27 18:12:35.007877
