Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Transnational Feminism | GSF 369S,SEM Section 01,4948,18,18,0.0,No,2021-06-28 13:04:01.736607
Reproductive Ethics | GSF 375,Lecture Section 01,4960,18,18,0.0,No,2021-06-28 13:04:04.079878
Politics of Sexuality | GSF 386S,SEM Section 01,4954,18,18,0.0,No,2021-06-28 13:04:06.431284
Special Topics in Women's Studies | GSF 390S,SEM Section 01,7599,18,18,0.0,No,2021-06-28 13:04:08.807647
Special Topics in Women's Studies | GSF 390S,SEM Section 02,4959,18,18,0.0,No,2021-06-28 13:04:11.177856
Indigenous Americas | GSF 405S,SEM Section 01,4197,18,18,0.0,No,2021-06-28 13:04:13.512621
Honors Independent Study | GSF 493,IND Section 01,10139,1,1,0.0,No,2021-06-28 13:04:15.903600
Senior Seminar in Women's Studies | GSF 499S,SEM Section 01,4940,18,18,0.0,No,2021-06-28 13:04:18.354943
First-Year Seminar in Gender Studies | GSF 89S,SEM Section 01,7578,18,18,0.0,No,2021-06-29 19:23:09.372974
First-Year Seminar in Gender Studies | GSF 89S,SEM Section 02,4941,18,18,0.0,No,2021-06-29 19:23:11.811848
First-Year Seminar in Gender Studies | GSF 89S,SEM Section 03,4942,18,18,0.0,No,2021-06-29 19:23:14.189064
Gateway Seminar: The Price of Sex: Gender and the Global Political Economy | GSF 188S,SEM Section 01,7017,15,15,0.0,No,2021-06-29 19:23:16.563568
Women and Gender in the Middle East | GSF 189,Lecture Section 01,6595,18,18,0.0,No,2021-06-29 19:23:18.935823
Comparative Approaches to Global Issues | GSF 195,Lecture Section 01,8689,49,49,0.0,No,2021-06-29 19:23:21.293477
LGBTQ/Queer Cinema and Cultural Production | GSF 198,Lecture Section 01,9125,18,18,0.0,No,2021-06-29 19:23:23.673797
Thinking Gender: An Introduction to Feminist Theory | GSF 199S,SEM Section 01,4947,18,18,0.0,No,2021-06-29 19:23:26.052709
"Race, Film, and Religion | GSF 201",Lecture Section 01,7660,45,45,0.0,No,2021-06-29 19:23:28.459625
Introduction to LGBTQ Studies | GSF 202S,SEM Section 01,4937,18,18,0.0,No,2021-06-29 19:23:30.852709
Gender in Dance and Theatre | GSF 212,Lecture Section 01,5302,12,12,0.0,No,2021-06-29 19:23:33.225620
Case Studies in Global Sexual and Reproductive Health | GSF 220,Lecture Section 01,5847,30,30,0.0,No,2021-06-29 19:23:35.680872
Women at Work: Gendered Experience of Corporate Life | GSF 221,Lecture Section 01,4945,18,18,0.0,No,2021-06-29 19:23:38.028674
Women in the Economy | GSF 230,Lecture Section 01,6034,40,40,0.0,No,2021-06-29 19:23:40.519420
"Women in Visual Arts, 1400-1800: Theory and History | GSF 245S",SEM Section 01,9441,11,11,0.0,No,2021-06-29 19:23:43.040264
Introduction to Digital Feminism | GSF 265S,SEM Section 01,4962,18,18,0.0,No,2021-06-29 19:23:45.421804
Selected Topics in Women's Studies | GSF 290S,SEM Section 02,7576,18,18,0.0,No,2021-06-29 19:23:47.748285
Selected Topics in Women's Studies | GSF 290S,SEM Section 03,4939,18,18,0.0,No,2021-06-29 19:23:50.127849
"Decolonization: Histories, Meanings, Struggles | GSF 335S",SEM Section 01,8699,16,16,0.0,No,2021-06-29 19:23:52.479677
Transnational Feminism | GSF 369S,SEM Section 01,4948,18,18,0.0,No,2021-06-29 19:23:54.854123
Reproductive Ethics | GSF 375,Lecture Section 01,4960,18,18,0.0,No,2021-06-29 19:23:57.305062
Politics of Sexuality | GSF 386S,SEM Section 01,4954,18,18,0.0,No,2021-06-29 19:23:59.770484
Special Topics in Women's Studies | GSF 390S,SEM Section 01,7599,18,18,0.0,No,2021-06-29 19:24:02.233467
Special Topics in Women's Studies | GSF 390S,SEM Section 02,4959,18,18,0.0,No,2021-06-29 19:24:04.637131
Indigenous Americas | GSF 405S,SEM Section 01,4197,18,18,0.0,No,2021-06-29 19:24:07.122702
Honors Independent Study | GSF 493,IND Section 01,10139,1,1,0.0,No,2021-06-29 19:24:09.550663
Senior Seminar in Women's Studies | GSF 499S,SEM Section 01,4940,18,18,0.0,No,2021-06-29 19:24:11.907052
