Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Introduction to Medical Instrumentation | BME 354L,Laboratory Section 06L,10813,3,9,66.66666666666666,2021-06-27 17:26:31.139454
Introduction to Medical Instrumentation | BME 354L,Laboratory Section 07L,11471,12,18,33.33333333333333,2021-06-27 17:26:33.556270
Projects in Biomedical Engineering (GE) | BME 394,IND Section 01,8462,0,1,100.0,2021-06-27 17:26:36.063471
Projects in Biomedical Engineering (GE) | BME 394,IND Section 02,8463,0,1,100.0,2021-06-27 17:26:38.535496
Projects in Biomedical Engineering (GE) | BME 394,IND Section 03,8464,0,1,100.0,2021-06-27 17:26:41.098305
Projects in Biomedical Engineering (GE) | BME 394,IND Section 04,8465,0,1,100.0,2021-06-27 17:26:43.718665
Projects in Biomedical Engineering (GE) | BME 394,IND Section 05,8466,0,1,100.0,2021-06-27 17:26:46.232884
Projects in Biomedical Engineering (GE) | BME 394,IND Section 06,8467,0,1,100.0,2021-06-27 17:26:48.855039
Projects in Biomedical Engineering (GE) | BME 394,IND Section 07,8468,0,1,100.0,2021-06-27 17:26:51.336896
Projects in Biomedical Engineering (GE) | BME 394,IND Section 08,8469,0,1,100.0,2021-06-27 17:26:53.727149
Projects in Biomedical Engineering (GE) | BME 394,IND Section 10,8470,0,1,100.0,2021-06-27 17:26:56.080777
Projects in Biomedical Engineering (GE) | BME 394,IND Section 11,8471,1,1,0.0,2021-06-27 17:26:58.541720
Projects in Biomedical Engineering (GE) | BME 394,IND Section 12,8472,1,1,0.0,2021-06-27 17:27:00.911697
Projects in Biomedical Engineering (GE) | BME 394,IND Section 13,8473,1,1,0.0,2021-06-27 17:27:03.251710
Projects in Biomedical Engineering (GE) | BME 394,IND Section 14,8474,1,1,0.0,2021-06-27 17:27:05.618549
Projects in Biomedical Engineering (GE) | BME 394,IND Section 15,8475,1,1,0.0,2021-06-27 17:27:07.955317
Projects in Biomedical Engineering (GE) | BME 394,IND Section 16,8476,1,1,0.0,2021-06-27 17:27:10.269343
Projects in Biomedical Engineering (GE) | BME 394,IND Section 17,8477,1,1,0.0,2021-06-27 17:27:12.607453
Projects in Biomedical Engineering (GE) | BME 394,IND Section 18,8478,1,1,0.0,2021-06-27 17:27:14.989347
Projects in Biomedical Engineering (GE) | BME 394,IND Section 19,8479,1,1,0.0,2021-06-27 17:27:17.324875
Projects in Biomedical Engineering (GE) | BME 394,IND Section 20,8480,1,1,0.0,2021-06-27 17:27:19.664979
Projects in Biomedical Engineering (GE) | BME 394,IND Section 21,8481,1,1,0.0,2021-06-27 17:27:22.057443
Projects in Biomedical Engineering (GE) | BME 394,IND Section 22,8482,1,1,0.0,2021-06-27 17:27:24.394022
Projects in Biomedical Engineering (GE) | BME 394,IND Section 23,8483,1,1,0.0,2021-06-27 17:27:26.739210
Projects in Biomedical Engineering (GE) | BME 394,IND Section 24,8484,1,1,0.0,2021-06-27 17:27:29.223736
Projects in Biomedical Engineering (GE) | BME 394,IND Section 25,8485,1,1,0.0,2021-06-27 17:27:31.573454
Projects in Biomedical Engineering (GE) | BME 394,IND Section 26,8486,1,1,0.0,2021-06-27 17:27:33.926908
Projects in Biomedical Engineering (GE) | BME 394,IND Section 27,8487,1,1,0.0,2021-06-27 17:27:36.375419
Projects in Biomedical Engineering (GE) | BME 394,IND Section 28,8488,1,1,0.0,2021-06-27 17:27:38.778389
Projects in Biomedical Engineering (GE) | BME 394,IND Section 29,8489,1,1,0.0,2021-06-27 17:27:41.171538
Projects in Biomedical Engineering (GE) | BME 394,IND Section 30,8490,1,1,0.0,2021-06-27 17:27:43.528834
Projects in Biomedical Engineering (GE) | BME 394,IND Section 31,8491,1,1,0.0,2021-06-27 17:27:45.880510
Projects in Biomedical Engineering (GE) | BME 394,IND Section 32,8492,1,1,0.0,2021-06-27 17:27:48.291777
Projects in Biomedical Engineering (GE) | BME 394,IND Section 33,8493,1,1,0.0,2021-06-27 17:27:50.651514
Projects in Biomedical Engineering (GE) | BME 394,IND Section 34,8494,1,1,0.0,2021-06-27 17:27:52.991509
Projects in Biomedical Engineering (GE) | BME 394,IND Section 35,8495,1,1,0.0,2021-06-27 17:27:55.338495
Projects in Biomedical Engineering (GE) | BME 394,IND Section 36,8496,1,1,0.0,2021-06-27 17:27:57.732715
Projects in Biomedical Engineering (GE) | BME 394,IND Section 37,8497,1,1,0.0,2021-06-27 17:28:00.160397
Projects in Biomedical Engineering (GE) | BME 394,IND Section 38,8498,1,1,0.0,2021-06-27 17:28:02.593793
Projects in Biomedical Engineering (GE) | BME 394,IND Section 39,8499,1,1,0.0,2021-06-27 17:28:05.033530
Projects in Biomedical Engineering (GE) | BME 394,IND Section 40,8500,1,1,0.0,2021-06-27 17:28:07.472810
Biophotonic Instrumentation (DR) | BME 436L,Lecture Section 001,8501,2,14,85.71428571428571,2021-06-27 17:28:09.872624
Biophotonic Instrumentation (DR) | BME 436L,Laboratory Section 01L,8502,2,14,85.71428571428571,2021-06-27 17:28:12.246169
Devices for People with Disabilities (DR) | BME 460L,Lecture Section 001,8503,5,21,76.19047619047619,2021-06-27 17:28:14.585194
Devices for People with Disabilities (DR) | BME 460L,Laboratory Section 01L,8504,1,10,90.0,2021-06-27 17:28:17.143014
Devices for People with Disabilities (DR) | BME 460L,Laboratory Section 02L,8505,4,11,63.63636363636363,2021-06-27 17:28:19.659389
Medical Instrument Design (DR) | BME 464L,Lecture Section 001,8506,19,20,5.0,2021-06-27 17:28:22.037066
Medical Instrument Design (DR) | BME 464L,Laboratory Section 01L,8507,9,10,10.0,2021-06-27 17:28:24.371591
Medical Device Design I | BME 473L,Lecture Section 001,8508,0,18,100.0,2021-06-27 17:28:26.694333
Medical Device Design I | BME 473L,Laboratory Section 01L,8509,0,18,100.0,2021-06-27 17:28:29.008682
Medical Device Design II | BME 474L,Lecture Section 001,8510,4,18,77.77777777777779,2021-06-27 17:28:31.389094
Medical Device Design II | BME 474L,Laboratory Section 01L,8511,4,18,77.77777777777779,2021-06-27 17:28:33.915310
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Lecture Section 001,8513,13,26,50.0,2021-06-27 17:28:36.405178
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Lecture Section 002,8514,12,20,40.0,2021-06-27 17:28:38.736969
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Laboratory Section 01L,8515,2,6,66.66666666666666,2021-06-27 17:28:41.058939
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Laboratory Section 02L,8516,14,20,30.0,2021-06-27 17:28:43.396990
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Laboratory Section 03L,8517,2,5,60.0,2021-06-27 17:28:45.721144
Special Topics in Biomedical Engineering Design (DR) | BME 490L,Laboratory Section 04L,8518,12,20,40.0,2021-06-27 17:28:48.040203
Projects in Biomedical Engineering (GE) | BME 493,IND Section 01,8519,0,1,100.0,2021-06-27 17:28:50.407939
Projects in Biomedical Engineering (GE) | BME 493,IND Section 02,8520,0,1,100.0,2021-06-27 17:28:52.760497
Projects in Biomedical Engineering (GE) | BME 493,IND Section 03,8521,0,1,100.0,2021-06-27 17:28:55.074588
Projects in Biomedical Engineering (GE) | BME 493,IND Section 04,8522,0,1,100.0,2021-06-27 17:28:57.425810
Projects in Biomedical Engineering (GE) | BME 493,IND Section 05,8523,0,1,100.0,2021-06-27 17:28:59.794796
Projects in Biomedical Engineering (GE) | BME 493,IND Section 06,8524,0,1,100.0,2021-06-27 17:29:02.206638
Projects in Biomedical Engineering (GE) | BME 493,IND Section 07,8525,0,1,100.0,2021-06-27 17:29:04.526839
Projects in Biomedical Engineering (GE) | BME 493,IND Section 08,8526,0,1,100.0,2021-06-27 17:29:06.868097
Projects in Biomedical Engineering (GE) | BME 493,IND Section 09,8527,0,1,100.0,2021-06-27 17:29:09.219443
Projects in Biomedical Engineering (GE) | BME 493,IND Section 10,8528,0,1,100.0,2021-06-27 17:29:11.641781
Projects in Biomedical Engineering (GE) | BME 493,IND Section 11,8529,0,1,100.0,2021-06-27 17:29:13.986220
Projects in Biomedical Engineering (GE) | BME 493,IND Section 12,8530,0,1,100.0,2021-06-27 17:29:16.400765
Projects in Biomedical Engineering (GE) | BME 493,IND Section 13,8531,0,1,100.0,2021-06-27 17:29:18.867667
Projects in Biomedical Engineering (GE) | BME 493,IND Section 14,8532,0,1,100.0,2021-06-27 17:29:21.355377
Projects in Biomedical Engineering (GE) | BME 493,IND Section 15,8533,0,1,100.0,2021-06-27 17:29:23.818047
Projects in Biomedical Engineering (GE) | BME 493,IND Section 16,8534,0,1,100.0,2021-06-27 17:29:26.256476
Projects in Biomedical Engineering (GE) | BME 493,IND Section 17,8535,0,1,100.0,2021-06-27 17:29:28.669548
Projects in Biomedical Engineering (GE) | BME 493,IND Section 18,8536,0,1,100.0,2021-06-27 17:29:31.070956
Projects in Biomedical Engineering (GE) | BME 493,IND Section 19,8537,0,1,100.0,2021-06-27 17:29:33.493252
Projects in Biomedical Engineering (GE) | BME 493,IND Section 20,8538,0,1,100.0,2021-06-27 17:29:35.857716
Projects in Biomedical Engineering (GE) | BME 493,IND Section 21,8539,0,1,100.0,2021-06-27 17:29:38.227475
Projects in Biomedical Engineering (GE) | BME 493,IND Section 22,8540,1,1,0.0,2021-06-27 17:29:40.559438
Projects in Biomedical Engineering (GE) | BME 493,IND Section 23,8541,1,1,0.0,2021-06-27 17:29:42.895781
Projects in Biomedical Engineering (GE) | BME 493,IND Section 24,8542,1,1,0.0,2021-06-27 17:29:45.236399
Projects in Biomedical Engineering (GE) | BME 493,IND Section 25,8543,1,1,0.0,2021-06-27 17:29:47.618057
Projects in Biomedical Engineering (GE) | BME 493,IND Section 26,8544,1,1,0.0,2021-06-27 17:29:50.086965
Projects in Biomedical Engineering (GE) | BME 493,IND Section 27,8545,1,1,0.0,2021-06-27 17:29:52.522354
Projects in Biomedical Engineering (GE) | BME 493,IND Section 28,8546,1,1,0.0,2021-06-27 17:29:54.886846
Projects in Biomedical Engineering (GE) | BME 493,IND Section 29,8547,1,1,0.0,2021-06-27 17:29:57.240532
Projects in Biomedical Engineering (GE) | BME 493,IND Section 30,8548,1,1,0.0,2021-06-27 17:29:59.625182
Projects in Biomedical Engineering (GE) | BME 493,IND Section 31,8549,1,1,0.0,2021-06-27 17:30:02.004289
Projects in Biomedical Engineering (GE) | BME 493-1,IND Section 02,8551,0,1,100.0,2021-06-27 17:30:04.411590
Projects in Biomedical Engineering (GE) | BME 494,IND Section 01,8552,0,1,100.0,2021-06-27 17:30:06.799413
Projects in Biomedical Engineering (GE) | BME 494,IND Section 02,8553,0,1,100.0,2021-06-27 17:30:09.191306
Projects in Biomedical Engineering (GE) | BME 494,IND Section 03,8554,0,1,100.0,2021-06-27 17:30:11.577923
Projects in Biomedical Engineering (GE) | BME 494,IND Section 04,8555,0,1,100.0,2021-06-27 17:30:13.934340
Projects in Biomedical Engineering (GE) | BME 494,IND Section 05,8556,0,1,100.0,2021-06-27 17:30:16.301800
Projects in Biomedical Engineering (GE) | BME 494,IND Section 06,8557,0,1,100.0,2021-06-27 17:30:18.665242
Projects in Biomedical Engineering (GE) | BME 494,IND Section 07,8558,0,1,100.0,2021-06-27 17:30:21.053492
Projects in Biomedical Engineering (GE) | BME 494,IND Section 08,8559,0,1,100.0,2021-06-27 17:30:23.503593
Projects in Biomedical Engineering (GE) | BME 494,IND Section 09,8560,0,1,100.0,2021-06-27 17:30:25.895305
Projects in Biomedical Engineering (GE) | BME 494,IND Section 10,8561,0,1,100.0,2021-06-27 17:30:28.271879
Projects in Biomedical Engineering (GE) | BME 494,IND Section 11,8562,0,1,100.0,2021-06-27 17:30:30.586548
Projects in Biomedical Engineering (GE) | BME 494,IND Section 12,8563,0,1,100.0,2021-06-27 17:30:32.961297
Projects in Biomedical Engineering (GE) | BME 494,IND Section 13,8564,0,1,100.0,2021-06-27 17:30:35.305130
Projects in Biomedical Engineering (GE) | BME 494,IND Section 14,8565,0,1,100.0,2021-06-27 17:30:37.647545
Projects in Biomedical Engineering (GE) | BME 494,IND Section 15,8566,0,1,100.0,2021-06-27 17:30:39.965300
Projects in Biomedical Engineering (GE) | BME 494,IND Section 16,8567,0,1,100.0,2021-06-27 17:30:42.283961
Projects in Biomedical Engineering (GE) | BME 494,IND Section 17,8568,1,1,0.0,2021-06-27 17:30:44.611793
Projects in Biomedical Engineering (GE) | BME 494,IND Section 18,8569,0,1,100.0,2021-06-27 17:30:46.933685
Projects in Biomedical Engineering (GE) | BME 494,IND Section 19,8570,0,1,100.0,2021-06-27 17:30:49.279935
Projects in Biomedical Engineering (GE) | BME 494,IND Section 20,8571,0,1,100.0,2021-06-27 17:30:51.624222
Projects in Biomedical Engineering (GE) | BME 494,IND Section 21,8572,0,1,100.0,2021-06-27 17:30:53.942283
Projects in Biomedical Engineering (GE) | BME 494,IND Section 22,8573,0,1,100.0,2021-06-27 17:30:56.294788
Projects in Biomedical Engineering (GE) | BME 494,IND Section 23,8574,0,1,100.0,2021-06-27 17:30:58.665077
Projects in Biomedical Engineering (GE) | BME 494,IND Section 24,8575,0,1,100.0,2021-06-27 17:31:01.018718
Projects in Biomedical Engineering (GE) | BME 494,IND Section 25,8576,0,1,100.0,2021-06-27 17:31:03.353774
Projects in Biomedical Engineering (GE) | BME 494,IND Section 26,8577,0,1,100.0,2021-06-27 17:31:05.712201
Projects in Biomedical Engineering (GE) | BME 494,IND Section 27,8578,0,1,100.0,2021-06-27 17:31:08.150957
Projects in Biomedical Engineering (GE) | BME 494,IND Section 28,8579,1,1,0.0,2021-06-27 17:31:10.566020
Projects in Biomedical Engineering (GE) | BME 494,IND Section 29,8580,1,1,0.0,2021-06-27 17:31:12.996927
Projects in Biomedical Engineering (GE) | BME 494,IND Section 30,8581,1,1,0.0,2021-06-27 17:31:15.420770
Projects in Biomedical Engineering (GE) | BME 494,IND Section 31,8582,1,1,0.0,2021-06-27 17:31:17.805646
Projects in Biomedical Engineering (GE) | BME 494,IND Section 32,8583,1,1,0.0,2021-06-27 17:31:20.132009
Projects in Biomedical Engineering (GE) | BME 494,IND Section 33,8584,1,1,0.0,2021-06-27 17:31:22.483200
Projects in Biomedical Engineering (GE) | BME 494,IND Section 34,8585,1,1,0.0,2021-06-27 17:31:24.827814
Projects in Biomedical Engineering (GE) | BME 494,IND Section 35,8586,1,1,0.0,2021-06-27 17:31:27.138984
Projects in Biomedical Engineering (GE) | BME 494,IND Section 36,8587,1,1,0.0,2021-06-27 17:31:29.500524
Projects in Biomedical Engineering (GE) | BME 494,IND Section 37,8588,1,1,0.0,2021-06-27 17:31:31.899627
Projects in Biomedical Engineering (GE) | BME 494,IND Section 38,8589,1,1,0.0,2021-06-27 17:31:34.218125
Projects in Biomedical Engineering (GE) | BME 494,IND Section 39,8590,1,1,0.0,2021-06-27 17:31:36.582456
Projects in Biomedical Engineering (GE) | BME 494,IND Section 40,8591,1,1,0.0,2021-06-27 17:31:38.977525
Projects in Biomedical Engineering (GE) | BME 494,IND Section 41,8592,1,1,0.0,2021-06-27 17:31:41.290619
Projects in Biomedical Engineering (GE) | BME 494,IND Section 42,8593,1,1,0.0,2021-06-27 17:31:43.652992
Projects in Biomedical Engineering (GE) | BME 494,IND Section 43,8594,1,1,0.0,2021-06-27 17:31:46.026948
Projects in Biomedical Engineering (GE) | BME 494,IND Section 44,8595,1,1,0.0,2021-06-27 17:31:48.358455
Projects in Biomedical Engineering (GE) | BME 494,IND Section 45,8596,1,1,0.0,2021-06-27 17:31:50.864999
Projects in Biomedical Engineering (GE) | BME 494,IND Section 46,8597,1,1,0.0,2021-06-27 17:31:53.182755
Projects in Biomedical Engineering (GE) | BME 494,IND Section 47,8598,1,1,0.0,2021-06-27 17:31:55.513093
Projects in Biomedical Engineering (GE) | BME 494,IND Section 48,8599,1,1,0.0,2021-06-27 17:31:57.840927
Projects in Biomedical Engineering (GE) | BME 494,IND Section 49,8600,1,1,0.0,2021-06-27 17:32:00.168262
Projects in Biomedical Engineering (GE) | BME 494,IND Section 50,8601,1,1,0.0,2021-06-27 17:32:02.495243
Projects in Biomedical Engineering (GE) | BME 494,IND Section 51,8602,1,1,0.0,2021-06-27 17:32:04.830847
Projects in Biomedical Engineering (GE) | BME 494,IND Section 52,8603,1,1,0.0,2021-06-27 17:32:07.168888
Projects in Biomedical Engineering (GE) | BME 494,IND Section 53,8604,1,1,0.0,2021-06-27 17:32:09.485750
Projects in Biomedical Engineering (GE) | BME 494,IND Section 54,8605,1,1,0.0,2021-06-27 17:32:11.887056
Projects in Biomedical Engineering (GE) | BME 494,IND Section 55,8606,1,1,0.0,2021-06-27 17:32:14.209074
Projects in Biomedical Engineering (GE) | BME 494,IND Section 56,8607,1,1,0.0,2021-06-27 17:32:16.594435
Projects in Biomedical Engineering (GE) | BME 494,IND Section 57,8608,1,1,0.0,2021-06-27 17:32:18.921446
Biomaterials | BME 221L,Lecture Section 001,8422,3,30,90.0,2021-06-27 18:19:25.818409
Biomaterials | BME 221L,Laboratory Section 01L,8423,0,10,100.0,2021-06-27 18:19:28.244095
Biomaterials | BME 221L,Laboratory Section 02L,8424,0,10,100.0,2021-06-27 18:19:30.644385
Biomaterials | BME 221L,Laboratory Section 03L,11437,3,10,70.0,2021-06-27 18:19:33.239351
Global Women's Health Technologies | BME 230L,Lecture Section 001,8425,13,21,38.095238095238095,2021-06-27 18:19:35.769796
Global Women's Health Technologies | BME 230L,Laboratory Section 01L,8426,13,21,38.095238095238095,2021-06-27 18:19:38.286882
Quantitative Physiology with Biostatistical Applications | BME 244L,Lecture Section 001,8427,11,40,72.5,2021-06-27 18:19:40.886979
Quantitative Physiology with Biostatistical Applications | BME 244L9,Laboratory Section 01L,8428,1,20,95.0,2021-06-27 18:19:43.506237
Quantitative Physiology with Biostatistical Applications | BME 244L9,Laboratory Section 02L,8429,10,20,50.0,2021-06-27 18:19:46.023084
Modeling Cellular and Molecular Systems | BME 260L,Lecture Section 001,8430,2,30,93.33333333333333,2021-06-27 18:19:48.367128
Modeling Cellular and Molecular Systems | BME 260L,Lecture Section 002,8431,0,30,100.0,2021-06-27 18:19:50.747109
Modeling Cellular and Molecular Systems | BME 260L,Lecture Section 003,11200,0,5,100.0,2021-06-27 18:19:53.135776
Modeling Cellular and Molecular Systems | BME 260L,Laboratory Section 01L,8432,9,30,70.0,2021-06-27 18:19:55.449928
Modeling Cellular and Molecular Systems | BME 260L,Laboratory Section 03L,8434,8,30,73.33333333333333,2021-06-27 18:19:57.767768
Modeling Cellular and Molecular Systems | BME 260L,Laboratory Section 05L,11201,0,5,100.0,2021-06-27 18:20:00.133517
Modeling Cellular and Molecular Systems | BME 260L,Laboratory Section 06L,11240,3,10,70.0,2021-06-27 18:20:02.515556
Modeling Cellular and Molecular Systems | BME 260L,Laboratory Section 07L,11470,7,15,53.333333333333336,2021-06-27 18:20:04.886174
Signals and Systems | BME 271D,Lecture Section 001,8436,1,20,95.0,2021-06-27 18:20:07.227076
Signals and Systems | BME 271D,Lecture Section 002,8437,3,5,40.0,2021-06-27 18:20:09.613037
Signals and Systems | BME 271D,Discussion Section 01D,8438,1,20,95.0,2021-06-27 18:20:12.003837
Signals and Systems | BME 271D,Discussion Section 02D,8439,3,5,40.0,2021-06-27 18:20:14.396107
Intermediate Topics with Lab (GE) | BME 290L,Lecture Section 001,11241,1,7,85.71428571428571,2021-06-27 18:20:16.815723
Intermediate Topics with Lab (GE) | BME 290L,Laboratory Section 01L,11242,1,7,85.71428571428571,2021-06-27 18:20:19.237097
Bioelectricity (AC or GE) | BME 301L,Lecture Section 001,8440,24,34,29.411764705882355,2021-06-27 18:20:21.795974
Bioelectricity (AC or GE) | BME 301L,Laboratory Section 01L,8441,7,10,30.0,2021-06-27 18:20:24.152582
Bioelectricity (AC or GE) | BME 301L,Laboratory Section 02L,8442,3,10,70.0,2021-06-27 18:20:26.497937
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Lecture Section 001,8443,6,20,70.0,2021-06-27 18:20:28.878332
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Lecture Section 002,8444,17,20,15.0,2021-06-27 18:20:31.319583
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Lecture Section 003,9976,6,8,25.0,2021-06-27 18:20:33.701261
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Laboratory Section 01L,8445,11,16,31.25,2021-06-27 18:20:36.110650
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Laboratory Section 02L,8446,7,16,56.25,2021-06-27 18:20:38.515806
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Laboratory Section 03L,8447,15,16,6.25,2021-06-27 18:20:41.136224
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Laboratory Section 04L,8448,14,16,12.5,2021-06-27 18:20:43.599591
Fundamentals of Biomaterials and Biomechanics (AC or GE) | BME 302L,Laboratory Section 05L,9977,6,8,25.0,2021-06-27 18:20:46.010810
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Lecture Section 001,8449,0,31,100.0,2021-06-27 18:20:48.474630
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Lecture Section 002,8450,15,30,50.0,2021-06-27 18:20:50.955347
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Laboratory Section 01L,8451,0,15,100.0,2021-06-27 18:20:53.523102
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Laboratory Section 02L,8452,0,15,100.0,2021-06-27 18:20:56.004432
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Laboratory Section 03L,8453,9,15,40.0,2021-06-27 18:20:58.614995
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Laboratory Section 04L,8454,6,15,60.0,2021-06-27 18:21:01.249855
Modern Diagnostic Imaging Systems (AC or GE) | BME 303L,Laboratory Section 05L,11914,4,5,20.0,2021-06-27 18:21:03.971598
