Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Global Narratives of Illness and Disability | GLHLTH 302,Lecture Section 01,5837,30,30,0.0,No,2021-07-01 11:17:29.233991
Oceans in Human and Environmental Health | GLHLTH 309A,Lecture Section 01,9560,15,15,0.0,No,2021-07-01 11:17:31.650711
Medical Anthropology | GLHLTH 321-1,Lecture Section 01,4176,30,30,0.0,No,2021-07-01 11:17:34.004419
Global Displacement: Voix Francophones | GLHLTH 325S,SEM Section 01,5730,15,15,0.0,No,2021-07-01 11:17:36.372944
"Health, Culture, and the Latino Community | GLHLTH 326",Lecture Section 01,5703,15,15,0.0,No,2021-07-01 11:17:38.858479
"Health, Culture, and the Latino Community: Service Learning | GLHLTH 326-1",Lecture Section 01,5762,15,15,0.0,No,2021-07-01 11:17:41.481697
Social Determinants of US Health Disparities | GLHLTH 340,Lecture Section 01,8723,35,35,0.0,No,2021-07-01 11:17:43.894798
Global Health as an Ethical Enterprise | GLHLTH 345,Lecture Section 01,5850,40,40,0.0,No,2021-07-01 11:17:46.327236
Understanding the Causes and Spread of Human Disease: Global Health Epidemiology | GLHLTH 362,Lecture Section 01,5820,30,30,0.0,No,2021-07-01 11:17:48.695489
Fundamentals of Global Mental Health | GLHLTH 363,Lecture Section 01,5841,40,40,0.0,No,2021-07-01 11:17:51.074838
Research Methods in Global Health | GLHLTH 371,Lecture Section 01,5818,49,49,0.0,No,2021-07-01 11:17:53.454597
Special Topics in Global Health Studies | GLHLTH 390S,SEM Section 01,8202,18,18,0.0,No,2021-07-01 11:17:55.780526
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 395,IND Section 01,5844,20,20,0.0,No,2021-07-01 11:17:58.098336
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 01,5856,20,20,0.0,No,2021-07-01 11:18:00.554770
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 03,5857,20,20,0.0,No,2021-07-01 11:18:02.954238
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 04,5858,20,20,0.0,No,2021-07-01 11:18:05.333610
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 05,5859,20,20,0.0,No,2021-07-01 11:18:07.768581
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 06,5860,20,20,0.0,No,2021-07-01 11:18:10.153068
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 07,5861,20,20,0.0,No,2021-07-01 11:18:12.548559
Global Health Capstone | GLHLTH 499,Lecture Section 01,5817,18,18,0.0,No,2021-07-01 11:18:14.932004
First Year Seminar: Special Topics in Global Health | GLHLTH 89S,SEM Section 03,7292,18,18,0.0,No,2021-07-01 17:36:28.799675
Fundamentals of Global Health | GLHLTH 101,Lecture Section 01,5848,100,100,0.0,No,2021-07-01 17:36:31.367706
History of Chinese Medicine | GLHLTH 142,Lecture Section 01,7010,35,35,0.0,No,2021-07-01 17:36:33.997993
"Climate, Coffee, and Coronavirus: Why Ecology Matters to Human Health | GLHLTH 153",Lecture Section 01,5872,50,50,0.0,No,2021-07-01 17:36:36.586732
"Climate, Coffee, & Coronavirus: Why Ecology Matters to Human Health | GLHLTH 153S",SEM Section 01,5978,18,18,0.0,No,2021-07-01 17:36:39.016807
Effectively Addressing Modern Pandemics of Disease: What Did We Do Wrong to Get So Sick? | GLHLTH 187FS,SEM Section 01,5853,0,18,100.0,No,2021-07-01 17:36:41.462275
Patient and Research Participant Activism and Advocacy | GLHLTH 196FS,SEM Section 01,8121,0,18,100.0,No,2021-07-01 17:36:43.877514
Confronting Global Health Challenges: What Would You Do? | GLHLTH 201FS,SEM Section 01,5854,0,18,100.0,No,2021-07-01 17:36:46.265524
History of Global Health | GLHLTH 203,Lecture Section 01,7012,40,40,0.0,No,2021-07-01 17:36:48.645679
Transnational Feminism | GLHLTH 208S,SEM Section 01,4950,18,18,0.0,No,2021-07-01 17:36:51.013605
Global Health Ethics: Policy Choice as Value Conflict | GLHLTH 210,Lecture Section 01,5813,35,35,0.0,No,2021-07-01 17:36:53.388324
Case Studies in Global Sexual and Reproductive Health | GLHLTH 215,Lecture Section 01,5846,30,30,0.0,No,2021-07-01 17:36:55.730163
"Drugs, Chemicals, and Health: Histories of Substances in Economies, Environments, and Bodies | GLHLTH 235",Lecture Section 01,7023,50,50,0.0,No,2021-07-01 17:36:58.086401
"Race, Genomics, and Society | GLHLTH 258D",Lecture Section 001,7341,100,100,0.0,No,2021-07-01 17:37:00.426562
"Race, Genomics, and Society | GLHLTH 258D",Discussion Section 01D,7342,19,19,0.0,Yes,2021-07-01 17:37:02.774922
"Race, Genomics, and Society | GLHLTH 258D",Discussion Section 02D,7343,18,18,0.0,Yes,2021-07-01 17:37:05.145497
"Race, Genomics, and Society | GLHLTH 258D",Discussion Section 03D,7344,19,19,0.0,Yes,2021-07-01 17:37:07.515426
"Race, Genomics, and Society | GLHLTH 258D",Discussion Section 04D,7345,19,19,0.0,Yes,2021-07-01 17:37:10.037229
Entrepreneurial Problem Solving in Global Health | GLHLTH 273S,SEM Section 01,5471,18,18,0.0,No,2021-07-01 17:37:12.584905
Leadership and the Changing Landscape of Health Care | GLHLTH 275S,SEM Section 01,6947,18,18,0.0,No,2021-07-01 17:37:14.967081
Literatures and Films of Pandemic | GLHLTH 278S,SEM Section 01,6390,18,18,0.0,No,2021-07-01 17:37:17.415935
Introduction to Global Health Data Science | GLHLTH 298L,Lecture Section 001,6341,90,90,0.0,No,2021-07-01 17:37:19.799771
Introduction to Global Health Data Science | GLHLTH 298L,Laboratory Section 01L,6342,1,1,0.0,Yes,2021-07-01 17:37:22.234424
Introduction to Global Health Data Science | GLHLTH 298L,Laboratory Section 02L,6343,1,1,0.0,Yes,2021-07-01 17:37:24.735483
Introduction to Global Health Data Science | GLHLTH 298L,Laboratory Section 03L,6344,1,1,0.0,Yes,2021-07-01 17:37:27.517008
Global Narratives of Illness and Disability | GLHLTH 302,Lecture Section 01,5837,30,30,0.0,No,2021-07-01 17:37:30.016128
Oceans in Human and Environmental Health | GLHLTH 309A,Lecture Section 01,9560,15,15,0.0,No,2021-07-01 17:37:32.505301
Medical Anthropology | GLHLTH 321-1,Lecture Section 01,4176,30,30,0.0,No,2021-07-01 17:37:34.924766
Global Displacement: Voix Francophones | GLHLTH 325S,SEM Section 01,5730,15,15,0.0,No,2021-07-01 17:37:37.313175
"Health, Culture, and the Latino Community | GLHLTH 326",Lecture Section 01,5703,15,15,0.0,No,2021-07-01 17:37:39.746797
"Health, Culture, and the Latino Community: Service Learning | GLHLTH 326-1",Lecture Section 01,5762,15,15,0.0,No,2021-07-01 17:37:42.203275
Social Determinants of US Health Disparities | GLHLTH 340,Lecture Section 01,8723,35,35,0.0,No,2021-07-01 17:37:44.749501
Global Health as an Ethical Enterprise | GLHLTH 345,Lecture Section 01,5850,40,40,0.0,No,2021-07-01 17:37:47.150915
Understanding the Causes and Spread of Human Disease: Global Health Epidemiology | GLHLTH 362,Lecture Section 01,5820,30,30,0.0,No,2021-07-01 17:37:49.666829
Fundamentals of Global Mental Health | GLHLTH 363,Lecture Section 01,5841,40,40,0.0,No,2021-07-01 17:37:52.045197
Research Methods in Global Health | GLHLTH 371,Lecture Section 01,5818,49,49,0.0,No,2021-07-01 17:37:54.434682
Special Topics in Global Health Studies | GLHLTH 390S,SEM Section 01,8202,18,18,0.0,No,2021-07-01 17:37:56.988922
Connections in Global Health: Interdisciplinary Team Projects | GLHLTH 395,IND Section 01,5844,20,20,0.0,No,2021-07-01 17:37:59.279162
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 01,5856,20,20,0.0,No,2021-07-01 17:38:01.643612
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 03,5857,20,20,0.0,No,2021-07-01 17:38:03.942461
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 04,5858,20,20,0.0,No,2021-07-01 17:38:06.255620
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 05,5859,20,20,0.0,No,2021-07-01 17:38:08.611356
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 06,5860,20,20,0.0,No,2021-07-01 17:38:10.970153
Bass Connections Global Health Research Team | GLHLTH 395T,TUT Section 07,5861,20,20,0.0,No,2021-07-01 17:38:13.291842
Global Health Capstone | GLHLTH 499,Lecture Section 01,5817,18,18,0.0,No,2021-07-01 17:38:15.641795
