Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Lecture Section 02,5633,15,15,No,0.0,2021-07-10 11:50:35.504593
Lecture Section 03,5634,13,15,No,13.333333333333334,2021-07-10 11:50:35.504603
Lecture Section 04,5635,14,15,No,6.666666666666667,2021-07-10 11:50:35.504612
Lecture Section 05,5636,13,15,No,13.333333333333334,2021-07-10 11:50:35.504620
Lecture Section 06,5637,13,15,No,13.333333333333334,2021-07-10 11:50:35.504629
Lecture Section 01,5638,14,15,No,6.666666666666667,2021-07-10 11:50:35.504637
Lecture Section 02,5639,12,15,No,20.0,2021-07-10 11:50:35.504646
Lecture Section 03,5640,11,15,No,26.666666666666668,2021-07-10 11:50:35.504655
Lecture Section 04,5641,11,15,No,26.666666666666668,2021-07-10 11:50:35.504663
Lecture Section 01,5642,14,15,No,6.666666666666667,2021-07-10 11:50:35.504672
SEM Section 01,5717,2,18,No,88.88888888888889,2021-07-10 11:50:35.504680
Lecture Section 01,5643,13,15,No,13.333333333333334,2021-07-10 11:50:35.504688
Lecture Section 02,5644,6,15,No,60.0,2021-07-10 11:50:35.504695
Lecture Section 03,5645,6,15,No,60.0,2021-07-10 11:50:35.504703
Lecture Section 04,5646,1,15,No,93.33333333333333,2021-07-10 11:50:35.504711
Lecture Section 05,5647,12,15,No,20.0,2021-07-10 11:50:35.504718
Lecture Section 01,9141,5,12,No,58.333333333333336,2021-07-10 11:50:35.504725
SEM Section 01,5648,11,15,No,26.666666666666668,2021-07-10 11:50:35.504733
Lecture Section 01,5700,17,18,No,5.555555555555555,2021-07-10 11:50:35.504740
Lecture Section 01,5705,10,18,No,44.44444444444444,2021-07-10 11:50:35.504747
PRC Section 01P,5715,18,18,No,0.0,2021-07-10 11:50:35.504754
SEM Section 01,5747,15,15,No,0.0,2021-07-10 11:50:35.504761
IND Section 01,2128,1,1,No,0.0,2021-07-10 11:50:35.504769
IND Section 02,2129,1,1,No,0.0,2021-07-10 11:50:35.504776
IND Section 01,2130,1,1,No,0.0,2021-07-10 11:50:35.504783
IND Section 02,2131,1,1,No,0.0,2021-07-10 11:50:35.504790
Lecture Section 01,5632,14,15,No,6.666666666666667,2021-07-10 11:58:57.092432
Lecture Section 02,5633,15,15,No,0.0,2021-07-10 11:58:57.092476
Lecture Section 03,5634,13,15,No,13.333333333333334,2021-07-10 11:58:57.092495
Lecture Section 04,5635,14,15,No,6.666666666666667,2021-07-10 11:58:57.092509
Lecture Section 05,5636,13,15,No,13.333333333333334,2021-07-10 11:58:57.092521
Lecture Section 06,5637,13,15,No,13.333333333333334,2021-07-10 11:58:57.092534
Lecture Section 01,5638,14,15,No,6.666666666666667,2021-07-10 11:58:57.092544
Lecture Section 02,5639,12,15,No,20.0,2021-07-10 11:58:57.092553
Lecture Section 03,5640,11,15,No,26.666666666666668,2021-07-10 11:58:57.092567
Lecture Section 04,5641,11,15,No,26.666666666666668,2021-07-10 11:58:57.092577
Lecture Section 01,5642,14,15,No,6.666666666666667,2021-07-10 11:58:57.092586
SEM Section 01,5717,2,18,No,88.88888888888889,2021-07-10 11:58:57.092594
Lecture Section 01,5643,13,15,No,13.333333333333334,2021-07-10 11:58:57.092603
Lecture Section 02,5644,6,15,No,60.0,2021-07-10 11:58:57.092613
Lecture Section 03,5645,6,15,No,60.0,2021-07-10 11:58:57.092620
Lecture Section 04,5646,1,15,No,93.33333333333333,2021-07-10 11:58:57.092630
Lecture Section 05,5647,12,15,No,20.0,2021-07-10 11:58:57.092639
Lecture Section 01,9141,5,12,No,58.333333333333336,2021-07-10 11:58:57.092646
SEM Section 01,5648,11,15,No,26.666666666666668,2021-07-10 11:58:57.092668
Lecture Section 01,5700,17,18,No,5.555555555555555,2021-07-10 11:58:57.092682
Lecture Section 01,5705,10,18,No,44.44444444444444,2021-07-10 11:58:57.092690
PRC Section 01P,5715,18,18,No,0.0,2021-07-10 11:58:57.092699
SEM Section 01,5747,15,15,No,0.0,2021-07-10 11:58:57.092706
IND Section 01,2128,1,1,No,0.0,2021-07-10 11:58:57.092714
IND Section 02,2129,1,1,No,0.0,2021-07-10 11:58:57.092722
IND Section 01,2130,1,1,No,0.0,2021-07-10 11:58:57.092729
IND Section 02,2131,1,1,No,0.0,2021-07-10 11:58:57.092736
