
Lecture Section 003,4719,24,25,No,4.0,2021-07-10 11:51:52.564676
Lecture Section 004,4720,25,25,No,0.0,2021-07-10 11:51:52.564684
Lecture Section 005,4721,25,25,No,0.0,2021-07-10 11:51:52.564693
Lecture Section 006,4722,25,25,No,0.0,2021-07-10 11:51:52.564702
Lecture Section 007,4723,24,25,No,4.0,2021-07-10 11:51:52.564719
Laboratory Section 01L,4724,23,25,No,8.0,2021-07-10 11:51:52.564727
Laboratory Section 02L,4725,25,25,No,0.0,2021-07-10 11:51:52.564734
Laboratory Section 03L,4726,24,25,No,4.0,2021-07-10 11:51:52.564742
Laboratory Section 04L,4727,25,25,No,0.0,2021-07-10 11:51:52.564749
Laboratory Section 05L,4728,25,25,No,0.0,2021-07-10 11:51:52.564756
Laboratory Section 06L,4729,25,25,No,0.0,2021-07-10 11:51:52.564767
Laboratory Section 07L,4730,24,25,No,4.0,2021-07-10 11:51:52.564775
Lecture Section 01,9483,2,20,No,90.0,2021-07-10 11:51:52.564784
Lecture Section 01,9439,28,30,No,6.666666666666667,2021-07-10 11:51:52.564791
IND Section 01,4861,1,1,No,0.0,2021-07-10 11:51:52.564802
IND Section 02,4862,1,1,No,0.0,2021-07-10 11:51:52.564813
Lecture Section 001,4831,102,120,No,15.0,2021-07-10 11:51:52.564821
Discussion Section 01D,4832,20,25,No,20.0,2021-07-10 11:51:52.564828
Discussion Section 02D,4833,17,25,No,32.0,2021-07-10 11:51:52.564836
Discussion Section 03D,4834,21,25,No,16.0,2021-07-10 11:51:52.564843
Discussion Section 04D,4835,24,25,No,4.0,2021-07-10 11:51:52.564851
Lecture Section 01,4732,20,25,No,20.0,2021-07-10 11:51:52.564858
Lecture Section 02,4733,24,25,No,4.0,2021-07-10 11:51:52.564865
Lecture Section 03,4734,24,25,No,4.0,2021-07-10 11:51:52.564872
Lecture Section 04,4735,23,25,No,8.0,2021-07-10 11:51:52.564880
Lecture Section 05,4736,23,25,No,8.0,2021-07-10 11:51:52.564887
Lecture Section 001,4869,39,50,No,22.0,2021-07-10 11:51:52.564894
Lecture Section 002,4870,48,50,No,4.0,2021-07-10 11:51:52.564901
Discussion Section 01D,4871,18,20,No,10.0,2021-07-10 11:51:52.564909
Discussion Section 02D,4872,12,20,No,40.0,2021-07-10 11:51:52.564919
Discussion Section 03D,4873,18,20,No,10.0,2021-07-10 11:51:52.564927
Discussion Section 04D,4874,19,20,No,5.0,2021-07-10 11:51:52.564935
Discussion Section 05D,4875,20,20,No,0.0,2021-07-10 11:51:52.564943
Lecture Section 001,4917,149,150,No,0.6666666666666667,2021-07-10 11:51:52.564950
Lecture Section 002,4918,149,150,No,0.6666666666666667,2021-07-10 11:51:52.564957
Discussion Section 01D,4919,24,25,No,4.0,2021-07-10 11:51:52.564965
Discussion Section 02D,4920,25,25,No,0.0,2021-07-10 11:51:52.564973
Discussion Section 03D,4921,24,25,No,4.0,2021-07-10 11:51:52.564980
Discussion Section 04D,4922,25,25,No,0.0,2021-07-10 11:51:52.564987
Discussion Section 05D,4923,25,25,No,0.0,2021-07-10 11:51:52.564994
Discussion Section 06D,4924,25,25,No,0.0,2021-07-10 11:51:52.565003
Discussion Section 07D,4925,35,35,No,0.0,2021-07-10 11:51:52.565010
Discussion Section 08D,4926,25,25,No,0.0,2021-07-10 11:51:52.565020
Discussion Section 09D,4927,25,25,No,0.0,2021-07-10 11:51:52.565029
Discussion Section 10D,4928,25,25,No,0.0,2021-07-10 11:51:52.565037
Lecture Section 01,4933,25,25,No,0.0,2021-07-10 11:51:52.565045
Lecture Section 02,4934,25,25,No,0.0,2021-07-10 11:51:52.565053
Lecture Section 01,4737,29,30,No,3.3333333333333335,2021-07-10 11:51:52.565061
Lecture Section 02,4738,21,30,No,30.0,2021-07-10 11:51:52.565068
Lecture Section 03,4739,29,30,No,3.3333333333333335,2021-07-10 11:51:52.565078
Lecture Section 04,4740,30,30,No,0.0,2021-07-10 11:51:52.565085
Lecture Section 05,4741,29,30,No,3.3333333333333335,2021-07-10 11:51:52.565093
Lecture Section 001,6329,40,40,No,0.0,2021-07-10 11:51:52.565101
Laboratory Section 01L,6330,40,40,No,0.0,2021-07-10 11:51:52.565109
Lecture Section 01,4749,3,30,No,90.0,2021-07-10 11:51:52.565120
Lecture Section 02,4750,27,30,No,10.0,2021-07-10 11:51:52.565128
Lecture Section 03,4751,19,30,No,36.666666666666664,2021-07-10 11:51:52.565135
Lecture Section 04,4752,28,30,No,6.666666666666667,2021-07-10 11:51:52.565143
Lecture Section 05,4753,29,30,No,3.3333333333333335,2021-07-10 11:51:52.565150
Lecture Section 001,8254,19,30,No,36.666666666666664,2021-07-10 11:51:52.565157
Laboratory Section 01L,8255,19,30,No,36.666666666666664,2021-07-10 11:51:52.565165
Lecture Section 01,4913,19,25,No,24.0,2021-07-10 11:51:52.565173
SEM Section 01,4762,14,15,No,6.666666666666667,2021-07-10 11:51:52.565180
SEM Section 01,10443,15,15,No,0.0,2021-07-10 11:51:52.565189
SEM Section 01,4746,6,15,No,60.0,2021-07-10 11:51:52.565197
SEM Section 01,4743,0,11,No,100.0,2021-07-10 11:51:52.565205
Lecture Section 01,4763,13,18,No,27.77777777777778,2021-07-10 11:51:52.565213
Lecture Section 01,4839,22,25,No,12.0,2021-07-10 11:51:52.565220
Lecture Section 01,6334,31,60,No,48.333333333333336,2021-07-10 11:51:52.565228
Lecture Section 01,4825,13,25,No,48.0,2021-07-10 11:51:52.565235
Lecture Section 02,4826,24,25,No,4.0,2021-07-10 11:51:52.565243
Lecture Section 03,4827,25,25,No,0.0,2021-07-10 11:51:52.565250
Lecture Section 04,4828,16,25,No,36.0,2021-07-10 11:51:52.565258
Lecture Section 05,4829,24,25,No,4.0,2021-07-10 11:51:52.565266
Lecture Section 06,4830,23,25,No,8.0,2021-07-10 11:51:52.565273
Lecture Section 01,4747,28,30,No,6.666666666666667,2021-07-10 11:51:52.565280
Lecture Section 02,4748,27,30,No,10.0,2021-07-10 11:51:52.565287
Lecture Section 01,4744,15,30,No,50.0,2021-07-10 11:51:52.565295
Lecture Section 01,4745,23,25,No,8.0,2021-07-10 11:51:52.565302
Lecture Section 01,4880,5,15,No,66.66666666666666,2021-07-10 11:51:52.565309
IND Section 01,4764,1,1,No,0.0,2021-07-10 11:51:52.565317
IND Section 02,4765,1,1,No,0.0,2021-07-10 11:51:52.565324
IND Section 03,4766,1,1,No,0.0,2021-07-10 11:51:52.565332
IND Section 01,4859,1,1,No,0.0,2021-07-10 11:51:52.565342
IND Section 02,4860,1,1,No,0.0,2021-07-10 11:51:52.565351
IND Section 01,4767,1,1,No,0.0,2021-07-10 11:51:52.565359
IND Section 02,4768,1,1,No,0.0,2021-07-10 11:51:52.565367
IND Section 03,4769,1,1,No,0.0,2021-07-10 11:51:52.565375
IND Section 04,4770,1,1,No,0.0,2021-07-10 11:51:52.565404
IND Section 05,4771,1,1,No,0.0,2021-07-10 11:51:52.565417
IND Section 06,4772,1,1,No,0.0,2021-07-10 11:51:52.565431
IND Section 07,4773,1,1,No,0.0,2021-07-10 11:51:52.565444
IND Section 08,4774,1,1,No,0.0,2021-07-10 11:51:52.565456
IND Section 01,4852,1,1,No,0.0,2021-07-10 11:51:52.565467
IND Section 02,4853,1,1,No,0.0,2021-07-10 11:51:52.565476
IND Section 03,4854,1,1,No,0.0,2021-07-10 11:51:52.565484
IND Section 04,4855,1,1,No,0.0,2021-07-10 11:51:52.565495
IND Section 05,4856,1,1,No,0.0,2021-07-10 11:51:52.565503
Lecture Section 01,4742,5,25,No,80.0,2021-07-10 11:51:52.565511
Lecture Section 01,4841,15,25,No,40.0,2021-07-10 11:51:52.565520
Lecture Section 01,4759,14,18,No,22.22222222222222,2021-07-10 11:51:52.565527
Lecture Section 02,4760,6,10,No,40.0,2021-07-10 11:51:52.565535
Lecture Section 03,4761,15,18,No,16.666666666666664,2021-07-10 11:51:52.565542
Lecture Section 01,4843,0,40,No,100.0,2021-07-10 11:51:52.565550
Lecture Section 01,4838,14,15,No,6.666666666666667,2021-07-10 11:51:52.565558
IND Section 01,4775,1,1,No,0.0,2021-07-10 11:51:52.565565
IND Section 02,4776,1,1,No,0.0,2021-07-10 11:51:52.565574
IND Section 03,4777,1,1,No,0.0,2021-07-10 11:51:52.565581
IND Section 01,4857,1,1,No,0.0,2021-07-10 11:51:52.565588
IND Section 02,4858,1,1,No,0.0,2021-07-10 11:51:52.565595
IND Section 01,4778,1,1,No,0.0,2021-07-10 11:51:52.565602
IND Section 02,4779,1,1,No,0.0,2021-07-10 11:51:52.565609
IND Section 03,4780,1,1,No,0.0,2021-07-10 11:51:52.565616
IND Section 04,4781,1,1,No,0.0,2021-07-10 11:51:52.565623
IND Section 05,4782,1,1,No,0.0,2021-07-10 11:51:52.565630
IND Section 06,4783,1,1,No,0.0,2021-07-10 11:51:52.565637
IND Section 07,4784,1,1,No,0.0,2021-07-10 11:51:52.565644
IND Section 08,4785,1,1,No,0.0,2021-07-10 11:51:52.565651
IND Section 09,4786,1,1,No,0.0,2021-07-10 11:51:52.565658
IND Section 10,4787,1,1,No,0.0,2021-07-10 11:51:52.565664
IND Section 11,4788,1,1,No,0.0,2021-07-10 11:51:52.565671
IND Section 12,4789,1,1,No,0.0,2021-07-10 11:51:52.565678
IND Section 13,4790,1,1,No,0.0,2021-07-10 11:51:52.565685
IND Section 14,4791,1,1,No,0.0,2021-07-10 11:51:52.565692
IND Section 15,4792,1,1,No,0.0,2021-07-10 11:51:52.565699
IND Section 01,4846,1,1,No,0.0,2021-07-10 11:51:52.565706
IND Section 02,4847,1,1,No,0.0,2021-07-10 11:51:52.565714
IND Section 03,4848,1,1,No,0.0,2021-07-10 11:51:52.565721
IND Section 04,4849,1,1,No,0.0,2021-07-10 11:51:52.565728
IND Section 05,4850,1,1,No,0.0,2021-07-10 11:51:52.565735
IND Section 06,4851,1,1,No,0.0,2021-07-10 11:51:52.565742
SEM Section 01,4731,15,15,No,0.0,2021-07-10 11:59:39.421998
Lecture Section 001,4694,29,30,No,3.3333333333333335,2021-07-10 11:59:39.422017
Lecture Section 002,4695,26,30,No,13.333333333333334,2021-07-10 11:59:39.422026
Laboratory Section 01L,4696,20,20,No,0.0,2021-07-10 11:59:39.422034
Laboratory Section 02L,4697,19,20,No,5.0,2021-07-10 11:59:39.422041
Laboratory Section 03L,4698,16,20,No,20.0,2021-07-10 11:59:39.422049
Lecture Section 001,4699,21,25,No,16.0,2021-07-10 11:59:39.422056
Laboratory Section 01L,4700,21,25,No,16.0,2021-07-10 11:59:39.422063
Lecture Section 001,4701,139,140,No,0.7142857142857143,2021-07-10 11:59:39.422071
Lecture Section 002,4702,136,140,No,2.857142857142857,2021-07-10 11:59:39.422079
Laboratory Section 01L,4703,24,25,No,4.0,2021-07-10 11:59:39.422087
Laboratory Section 02L,4704,21,25,No,16.0,2021-07-10 11:59:39.422094
Laboratory Section 03L,4705,25,25,No,0.0,2021-07-10 11:59:39.422101
Laboratory Section 04L,4706,25,25,No,0.0,2021-07-10 11:59:39.422108
Laboratory Section 05L,4707,25,25,No,0.0,2021-07-10 11:59:39.422115
Laboratory Section 06L,4708,25,25,No,0.0,2021-07-10 11:59:39.422122
Laboratory Section 07L,4709,25,25,No,0.0,2021-07-10 11:59:39.422129
Laboratory Section 08L,4710,25,25,No,0.0,2021-07-10 11:59:39.422136
Laboratory Section 09L,4711,25,25,No,0.0,2021-07-10 11:59:39.422144
Laboratory Section 10L,4712,25,25,No,0.0,2021-07-10 11:59:39.422151
Lecture Section 001,4713,21,25,No,16.0,2021-07-10 11:59:39.422159
Lecture Section 002,4714,16,25,No,36.0,2021-07-10 11:59:39.422193
Laboratory Section 01L,4715,21,25,No,16.0,2021-07-10 11:59:39.422200
Laboratory Section 02L,4716,16,25,No,36.0,2021-07-10 11:59:39.422207
Lecture Section 001,4717,23,25,No,8.0,2021-07-10 11:59:39.422216
Lecture Section 002,4718,25,25,No,0.0,2021-07-10 11:59:39.422224
Lecture Section 003,4719,24,25,No,4.0,2021-07-10 11:59:39.422233
Lecture Section 004,4720,25,25,No,0.0,2021-07-10 11:59:39.422241
Lecture Section 005,4721,25,25,No,0.0,2021-07-10 11:59:39.422252
Lecture Section 006,4722,25,25,No,0.0,2021-07-10 11:59:39.422268
Lecture Section 007,4723,24,25,No,4.0,2021-07-10 11:59:39.422311
Laboratory Section 01L,4724,23,25,No,8.0,2021-07-10 11:59:39.422320
Laboratory Section 02L,4725,25,25,No,0.0,2021-07-10 11:59:39.422327
Laboratory Section 03L,4726,24,25,No,4.0,2021-07-10 11:59:39.422335
Laboratory Section 04L,4727,25,25,No,0.0,2021-07-10 11:59:39.422342
Laboratory Section 05L,4728,25,25,No,0.0,2021-07-10 11:59:39.422350
Laboratory Section 06L,4729,25,25,No,0.0,2021-07-10 11:59:39.422356
Laboratory Section 07L,4730,24,25,No,4.0,2021-07-10 11:59:39.422364
Lecture Section 01,9483,2,20,No,90.0,2021-07-10 11:59:39.422397
Lecture Section 01,9439,28,30,No,6.666666666666667,2021-07-10 11:59:39.422404
IND Section 01,4861,1,1,No,0.0,2021-07-10 11:59:39.422412
IND Section 02,4862,1,1,No,0.0,2021-07-10 11:59:39.422419
Lecture Section 001,4831,102,120,No,15.0,2021-07-10 11:59:39.422427
Discussion Section 01D,4832,20,25,No,20.0,2021-07-10 11:59:39.422435
Discussion Section 02D,4833,17,25,No,32.0,2021-07-10 11:59:39.422445
Discussion Section 03D,4834,21,25,No,16.0,2021-07-10 11:59:39.422452
Discussion Section 04D,4835,24,25,No,4.0,2021-07-10 11:59:39.422459
Lecture Section 01,4732,20,25,No,20.0,2021-07-10 11:59:39.422467
Lecture Section 02,4733,24,25,No,4.0,2021-07-10 11:59:39.422474
Lecture Section 03,4734,24,25,No,4.0,2021-07-10 11:59:39.422481
Lecture Section 04,4735,23,25,No,8.0,2021-07-10 11:59:39.422489
Lecture Section 05,4736,23,25,No,8.0,2021-07-10 11:59:39.422496
Lecture Section 001,4869,39,50,No,22.0,2021-07-10 11:59:39.422503
Lecture Section 002,4870,48,50,No,4.0,2021-07-10 11:59:39.422510
Discussion Section 01D,4871,18,20,No,10.0,2021-07-10 11:59:39.422518
Discussion Section 02D,4872,12,20,No,40.0,2021-07-10 11:59:39.422527
Discussion Section 03D,4873,18,20,No,10.0,2021-07-10 11:59:39.422534
Discussion Section 04D,4874,19,20,No,5.0,2021-07-10 11:59:39.422541
Discussion Section 05D,4875,20,20,No,0.0,2021-07-10 11:59:39.422549
Lecture Section 001,4917,149,150,No,0.6666666666666667,2021-07-10 11:59:39.422556
Lecture Section 002,4918,149,150,No,0.6666666666666667,2021-07-10 11:59:39.422564
Discussion Section 01D,4919,24,25,No,4.0,2021-07-10 11:59:39.422571
Discussion Section 02D,4920,25,25,No,0.0,2021-07-10 11:59:39.422578
Discussion Section 03D,4921,24,25,No,4.0,2021-07-10 11:59:39.422585
Discussion Section 04D,4922,25,25,No,0.0,2021-07-10 11:59:39.422592
Discussion Section 05D,4923,25,25,No,0.0,2021-07-10 11:59:39.422599
Discussion Section 06D,4924,25,25,No,0.0,2021-07-10 11:59:39.422607
Discussion Section 07D,4925,35,35,No,0.0,2021-07-10 11:59:39.422614
Discussion Section 08D,4926,25,25,No,0.0,2021-07-10 11:59:39.422621
Discussion Section 09D,4927,25,25,No,0.0,2021-07-10 11:59:39.422628
Discussion Section 10D,4928,25,25,No,0.0,2021-07-10 11:59:39.422635
Lecture Section 01,4933,25,25,No,0.0,2021-07-10 11:59:39.422642
Lecture Section 02,4934,25,25,No,0.0,2021-07-10 11:59:39.422650
Lecture Section 01,4737,29,30,No,3.3333333333333335,2021-07-10 11:59:39.422657
Lecture Section 02,4738,21,30,No,30.0,2021-07-10 11:59:39.422664
Lecture Section 03,4739,29,30,No,3.3333333333333335,2021-07-10 11:59:39.422671
Lecture Section 04,4740,30,30,No,0.0,2021-07-10 11:59:39.422679
Lecture Section 05,4741,29,30,No,3.3333333333333335,2021-07-10 11:59:39.422686
Lecture Section 001,6329,40,40,No,0.0,2021-07-10 11:59:39.422694
Laboratory Section 01L,6330,40,40,No,0.0,2021-07-10 11:59:39.422701
Lecture Section 01,4749,3,30,No,90.0,2021-07-10 11:59:39.422710
Lecture Section 02,4750,27,30,No,10.0,2021-07-10 11:59:39.422717
Lecture Section 03,4751,19,30,No,36.666666666666664,2021-07-10 11:59:39.422725
Lecture Section 04,4752,28,30,No,6.666666666666667,2021-07-10 11:59:39.422732
Lecture Section 05,4753,29,30,No,3.3333333333333335,2021-07-10 11:59:39.422739
Lecture Section 001,8254,19,30,No,36.666666666666664,2021-07-10 11:59:39.422747
Laboratory Section 01L,8255,19,30,No,36.666666666666664,2021-07-10 11:59:39.422754
Lecture Section 01,4913,19,25,No,24.0,2021-07-10 11:59:39.422762
SEM Section 01,4762,14,15,No,6.666666666666667,2021-07-10 11:59:39.422769
SEM Section 01,10443,15,15,No,0.0,2021-07-10 11:59:39.422776
SEM Section 01,4746,6,15,No,60.0,2021-07-10 11:59:39.422784
SEM Section 01,4743,0,11,No,100.0,2021-07-10 11:59:39.422792
Lecture Section 01,4763,13,18,No,27.77777777777778,2021-07-10 11:59:39.422800
Lecture Section 01,4839,22,25,No,12.0,2021-07-10 11:59:39.422807
Lecture Section 01,6334,31,60,No,48.333333333333336,2021-07-10 11:59:39.422814
Lecture Section 01,4825,13,25,No,48.0,2021-07-10 11:59:39.422821
Lecture Section 02,4826,24,25,No,4.0,2021-07-10 11:59:39.422828
Lecture Section 03,4827,25,25,No,0.0,2021-07-10 11:59:39.422836
Lecture Section 04,4828,16,25,No,36.0,2021-07-10 11:59:39.422843
Lecture Section 05,4829,24,25,No,4.0,2021-07-10 11:59:39.422850
Lecture Section 06,4830,23,25,No,8.0,2021-07-10 11:59:39.422857
Lecture Section 01,4747,28,30,No,6.666666666666667,2021-07-10 11:59:39.422864
Lecture Section 02,4748,27,30,No,10.0,2021-07-10 11:59:39.422871
Lecture Section 01,4744,15,30,No,50.0,2021-07-10 11:59:39.422880
Lecture Section 01,4745,23,25,No,8.0,2021-07-10 11:59:39.422887
Lecture Section 01,4880,5,15,No,66.66666666666666,2021-07-10 11:59:39.422895
IND Section 01,4764,1,1,No,0.0,2021-07-10 11:59:39.422902
IND Section 02,4765,1,1,No,0.0,2021-07-10 11:59:39.422911
IND Section 03,4766,1,1,No,0.0,2021-07-10 11:59:39.422918
IND Section 01,4859,1,1,No,0.0,2021-07-10 11:59:39.422925
IND Section 02,4860,1,1,No,0.0,2021-07-10 11:59:39.422932
IND Section 01,4767,1,1,No,0.0,2021-07-10 11:59:39.422939
IND Section 02,4768,1,1,No,0.0,2021-07-10 11:59:39.422946
IND Section 03,4769,1,1,No,0.0,2021-07-10 11:59:39.422953
IND Section 04,4770,1,1,No,0.0,2021-07-10 11:59:39.422960
IND Section 05,4771,1,1,No,0.0,2021-07-10 11:59:39.422967
IND Section 06,4772,1,1,No,0.0,2021-07-10 11:59:39.422974
IND Section 07,4773,1,1,No,0.0,2021-07-10 11:59:39.422981
IND Section 08,4774,1,1,No,0.0,2021-07-10 11:59:39.422988
IND Section 01,4852,1,1,No,0.0,2021-07-10 11:59:39.422995
IND Section 02,4853,1,1,No,0.0,2021-07-10 11:59:39.423001
IND Section 03,4854,1,1,No,0.0,2021-07-10 11:59:39.423008
IND Section 04,4855,1,1,No,0.0,2021-07-10 11:59:39.423015
IND Section 05,4856,1,1,No,0.0,2021-07-10 11:59:39.423022
Lecture Section 01,4742,5,25,No,80.0,2021-07-10 11:59:39.423030
Lecture Section 01,4841,15,25,No,40.0,2021-07-10 11:59:39.423037
Lecture Section 01,4759,14,18,No,22.22222222222222,2021-07-10 11:59:39.423044
Lecture Section 02,4760,6,10,No,40.0,2021-07-10 11:59:39.423052
Lecture Section 03,4761,15,18,No,16.666666666666664,2021-07-10 11:59:39.423059
Lecture Section 01,4843,0,40,No,100.0,2021-07-10 11:59:39.423066
Lecture Section 01,4838,14,15,No,6.666666666666667,2021-07-10 11:59:39.423073
IND Section 01,4775,1,1,No,0.0,2021-07-10 11:59:39.423080
IND Section 02,4776,1,1,No,0.0,2021-07-10 11:59:39.423088
IND Section 03,4777,1,1,No,0.0,2021-07-10 11:59:39.423101
IND Section 01,4857,1,1,No,0.0,2021-07-10 11:59:39.423110
IND Section 02,4858,1,1,No,0.0,2021-07-10 11:59:39.423117
IND Section 01,4778,1,1,No,0.0,2021-07-10 11:59:39.423124
IND Section 02,4779,1,1,No,0.0,2021-07-10 11:59:39.423131
IND Section 03,4780,1,1,No,0.0,2021-07-10 11:59:39.423138
IND Section 04,4781,1,1,No,0.0,2021-07-10 11:59:39.423144
IND Section 05,4782,1,1,No,0.0,2021-07-10 11:59:39.423153
IND Section 06,4783,1,1,No,0.0,2021-07-10 11:59:39.423161
IND Section 07,4784,1,1,No,0.0,2021-07-10 11:59:39.423168
IND Section 08,4785,1,1,No,0.0,2021-07-10 11:59:39.423175
IND Section 09,4786,1,1,No,0.0,2021-07-10 11:59:39.423181
IND Section 10,4787,1,1,No,0.0,2021-07-10 11:59:39.423188
IND Section 11,4788,1,1,No,0.0,2021-07-10 11:59:39.423195
IND Section 12,4789,1,1,No,0.0,2021-07-10 11:59:39.423202
IND Section 13,4790,1,1,No,0.0,2021-07-10 11:59:39.423209
IND Section 14,4791,1,1,No,0.0,2021-07-10 11:59:39.423215
IND Section 15,4792,1,1,No,0.0,2021-07-10 11:59:39.423224
IND Section 01,4846,1,1,No,0.0,2021-07-10 11:59:39.423231
IND Section 02,4847,1,1,No,0.0,2021-07-10 11:59:39.423238
IND Section 03,4848,1,1,No,0.0,2021-07-10 11:59:39.423245
IND Section 04,4849,1,1,No,0.0,2021-07-10 11:59:39.423252
IND Section 05,4850,1,1,No,0.0,2021-07-10 11:59:39.423259
IND Section 06,4851,1,1,No,0.0,2021-07-10 11:59:39.423266
