Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Lecture Section 001,7037,24,60,No,60.0,2021-07-10 11:47:31.561458
Laboratory Section 01L,7038,2,10,No,80.0,2021-07-10 11:47:31.561466
Laboratory Section 02L,7039,7,10,No,30.0,2021-07-10 11:47:31.561473
Laboratory Section 03L,7040,0,10,No,100.0,2021-07-10 11:47:31.561481
Laboratory Section 04L,7041,0,10,No,100.0,2021-07-10 11:47:31.561489
Laboratory Section 05L,7042,6,10,No,40.0,2021-07-10 11:47:31.561496
Laboratory Section 06L,9720,9,10,No,10.0,2021-07-10 11:47:31.561503
Lecture Section 001,5194,98,150,No,34.66666666666667,2021-07-10 11:47:31.561512
Discussion Section 01D,5195,98,150,No,34.66666666666667,2021-07-10 11:47:31.561519
Lecture Section 01,5220,3,40,No,92.5,2021-07-10 11:47:31.561526
Lecture Section 001,7161,23,24,No,4.166666666666666,2021-07-10 11:47:31.561535
Discussion Section 01D,7162,23,24,No,4.166666666666666,2021-07-10 11:47:31.561543
Lecture Section 001,5490,22,60,No,63.33333333333333,2021-07-10 11:47:31.561550
Laboratory Section 01L,5491,2,15,No,86.66666666666667,2021-07-10 11:47:31.561558
Laboratory Section 02L,5492,11,15,No,26.666666666666668,2021-07-10 11:47:31.561566
Laboratory Section 03L,5493,1,15,No,93.33333333333333,2021-07-10 11:47:31.561573
Laboratory Section 04L,5494,8,15,No,46.666666666666664,2021-07-10 11:47:31.561581
IND Section 01,10626,1,1,No,0.0,2021-07-10 11:47:31.561588
Lecture Section 01,7160,11,24,No,54.166666666666664,2021-07-10 11:47:31.561596
Lecture Section 01,7080,0,16,No,100.0,2021-07-10 11:47:31.561604
Lecture Section 01,7142,13,45,No,71.11111111111111,2021-07-10 11:47:31.561612
Lecture Section 01,7150,16,60,No,73.33333333333333,2021-07-10 11:47:31.561620
IND Section 01,10610,0,1,No,100.0,2021-07-10 11:47:31.561628
Lecture Section 01,7052,19,20,No,5.0,2021-07-10 11:47:31.561635
Lecture Section 08,5482,0,20,No,100.0,2021-07-10 11:47:31.561643
Lecture Section 001,7081,34,40,No,15.0,2021-07-10 11:55:56.073335
Lecture Section 002,7082,38,40,No,5.0,2021-07-10 11:55:56.073362
Laboratory Section 01L,7122,9,10,No,10.0,2021-07-10 11:55:56.073373
Laboratory Section 02L,7123,7,10,No,30.0,2021-07-10 11:55:56.073382
Laboratory Section 03L,7124,10,10,No,0.0,2021-07-10 11:55:56.073390
Laboratory Section 04L,7125,9,10,No,10.0,2021-07-10 11:55:56.073398
Laboratory Section 05L,7126,9,10,No,10.0,2021-07-10 11:55:56.073406
Laboratory Section 06L,7127,9,10,No,10.0,2021-07-10 11:55:56.073414
Laboratory Section 07L,7128,10,10,No,0.0,2021-07-10 11:55:56.073423
Lecture Section 001,7088,48,70,No,31.428571428571427,2021-07-10 11:55:56.073431
Laboratory Section 01L,7083,2,10,No,80.0,2021-07-10 11:55:56.073440
Laboratory Section 02L,7084,6,10,No,40.0,2021-07-10 11:55:56.073447
Laboratory Section 03L,7085,9,10,No,10.0,2021-07-10 11:55:56.073456
Laboratory Section 04L,7086,6,10,No,40.0,2021-07-10 11:55:56.073463
Laboratory Section 05L,7087,5,10,No,50.0,2021-07-10 11:55:56.073472
Lecture Section 001,7089,123,150,No,18.0,2021-07-10 11:55:56.073484
Discussion Section 01D,7090,13,25,No,48.0,2021-07-10 11:55:56.073494
Discussion Section 02D,7091,19,25,No,24.0,2021-07-10 11:55:56.073501
Discussion Section 03D,7092,21,25,No,16.0,2021-07-10 11:55:56.073510
Discussion Section 04D,7093,24,25,No,4.0,2021-07-10 11:55:56.073517
Discussion Section 05D,7094,22,25,No,12.0,2021-07-10 11:55:56.073526
Discussion Section 06D,7095,24,25,No,4.0,2021-07-10 11:55:56.073534
Lecture Section 001,7107,26,40,No,35.0,2021-07-10 11:55:56.073542
Lecture Section 002,7108,15,40,No,62.5,2021-07-10 11:55:56.073550
Discussion Section 01D,7109,26,40,No,35.0,2021-07-10 11:55:56.073558
Discussion Section 02D,7110,15,40,No,62.5,2021-07-10 11:55:56.073565
Laboratory Section 01L,7103,8,16,No,50.0,2021-07-10 11:55:56.073573
Laboratory Section 02L,7104,2,16,No,87.5,2021-07-10 11:55:56.073581
Laboratory Section 03L,7105,8,16,No,50.0,2021-07-10 11:55:56.073589
Laboratory Section 04L,7106,12,16,No,25.0,2021-07-10 11:55:56.073597
Lecture Section 001,7111,45,50,No,10.0,2021-07-10 11:55:56.073604
Lecture Section 002,7112,42,50,No,16.0,2021-07-10 11:55:56.073611
Laboratory Section 01L,7113,8,10,No,20.0,2021-07-10 11:55:56.073619
Laboratory Section 02L,7114,10,10,No,0.0,2021-07-10 11:55:56.073627
Laboratory Section 03L,7115,9,10,No,10.0,2021-07-10 11:55:56.073634
Laboratory Section 04L,7116,10,10,No,0.0,2021-07-10 11:55:56.073642
Laboratory Section 05L,7117,9,10,No,10.0,2021-07-10 11:55:56.073649
Laboratory Section 06L,7118,9,10,No,10.0,2021-07-10 11:55:56.073657
Laboratory Section 07L,7119,5,10,No,50.0,2021-07-10 11:55:56.073664
Laboratory Section 08L,7120,8,10,No,20.0,2021-07-10 11:55:56.073671
Laboratory Section 09L,7121,10,10,No,0.0,2021-07-10 11:55:56.073678
Lecture Section 001,7129,9,12,No,25.0,2021-07-10 11:55:56.073685
Laboratory Section 01L,7130,9,12,No,25.0,2021-07-10 11:55:56.073692
Lecture Section 001,7049,15,20,No,25.0,2021-07-10 11:55:56.073700
Laboratory Section 01L,7050,6,8,No,25.0,2021-07-10 11:55:56.073707
Laboratory Section 02L,7051,5,8,No,37.5,2021-07-10 11:55:56.073714
Lecture Section 001,7484,3,12,No,75.0,2021-07-10 11:55:56.073722
Laboratory Section 01L,7485,3,12,No,75.0,2021-07-10 11:55:56.073729
Lecture Section 001,7037,24,60,No,60.0,2021-07-10 11:55:56.073739
Laboratory Section 01L,7038,2,10,No,80.0,2021-07-10 11:55:56.073750
Laboratory Section 02L,7039,7,10,No,30.0,2021-07-10 11:55:56.073759
Laboratory Section 03L,7040,0,10,No,100.0,2021-07-10 11:55:56.073795
Laboratory Section 04L,7041,0,10,No,100.0,2021-07-10 11:55:56.073810
Laboratory Section 05L,7042,6,10,No,40.0,2021-07-10 11:55:56.073820
Laboratory Section 06L,9720,9,10,No,10.0,2021-07-10 11:55:56.073827
Lecture Section 001,5194,98,150,No,34.66666666666667,2021-07-10 11:55:56.073835
Discussion Section 01D,5195,98,150,No,34.66666666666667,2021-07-10 11:55:56.073843
Lecture Section 01,5220,3,40,No,92.5,2021-07-10 11:55:56.073851
Lecture Section 001,7161,23,24,No,4.166666666666666,2021-07-10 11:55:56.073859
Discussion Section 01D,7162,23,24,No,4.166666666666666,2021-07-10 11:55:56.073866
Lecture Section 001,5490,22,60,No,63.33333333333333,2021-07-10 11:55:56.073873
Laboratory Section 01L,5491,2,15,No,86.66666666666667,2021-07-10 11:55:56.073880
Laboratory Section 02L,5492,11,15,No,26.666666666666668,2021-07-10 11:55:56.073888
Laboratory Section 03L,5493,1,15,No,93.33333333333333,2021-07-10 11:55:56.073896
Laboratory Section 04L,5494,8,15,No,46.666666666666664,2021-07-10 11:55:56.073903
IND Section 01,10626,1,1,No,0.0,2021-07-10 11:55:56.073911
Lecture Section 01,7160,11,24,No,54.166666666666664,2021-07-10 11:55:56.073919
Lecture Section 01,7080,0,16,No,100.0,2021-07-10 11:55:56.073927
Lecture Section 01,7142,13,45,No,71.11111111111111,2021-07-10 11:55:56.073935
Lecture Section 01,7150,16,60,No,73.33333333333333,2021-07-10 11:55:56.073942
IND Section 01,10610,0,1,No,100.0,2021-07-10 11:55:56.073950
Lecture Section 01,7052,19,20,No,5.0,2021-07-10 11:55:56.073958
Lecture Section 08,5482,0,20,No,100.0,2021-07-10 11:55:56.073966
