Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
STU Section 01,5296,17,20,No,15.0,2021-07-10 11:56:23.031271
STU Section 01,5300,6,15,No,60.0,2021-07-10 11:56:23.031284
STU Section 01,5292,10,20,No,50.0,2021-07-10 11:56:23.031294
STU Section 01,5305,4,20,No,80.0,2021-07-10 11:56:23.031308
STU Section 01,5307,17,20,No,15.0,2021-07-10 11:56:23.031320
STU Section 01,5290,19,20,No,5.0,2021-07-10 11:56:23.031333
WRK Section 01,8886,6,16,No,62.5,2021-07-10 11:56:23.031345
STU Section 01,5294,14,20,No,30.0,2021-07-10 11:56:23.031393
TUT Section 01,10069,5,5,No,0.0,2021-07-10 11:56:23.031414
TUT Section 02,10070,5,5,No,0.0,2021-07-10 11:56:23.031427
TUT Section 03,10071,5,5,No,0.0,2021-07-10 11:56:23.031438
TUT Section 04,10072,5,5,No,0.0,2021-07-10 11:56:23.031451
TUT Section 05,10073,5,5,No,0.0,2021-07-10 11:56:23.031462
TUT Section 06,10074,5,5,No,0.0,2021-07-10 11:56:23.031475
TUT Section 07,10075,5,5,No,0.0,2021-07-10 11:56:23.031486
TUT Section 08,10076,5,5,No,0.0,2021-07-10 11:56:23.031497
TUT Section 09,10077,5,5,No,0.0,2021-07-10 11:56:23.031508
TUT Section 10,10078,5,5,No,0.0,2021-07-10 11:56:23.031519
STU Section 01,5291,16,20,No,20.0,2021-07-10 11:56:23.031533
STU Section 01,5295,11,20,No,45.0,2021-07-10 11:56:23.031546
SEM Section 01,5315,12,18,No,33.33333333333333,2021-07-10 11:56:23.031558
Lecture Section 01,5301,14,18,No,22.22222222222222,2021-07-10 11:56:23.031570
SEM Section 01,8893,0,16,No,100.0,2021-07-10 11:56:23.031585
STU Section 01,5299,20,20,No,0.0,2021-07-10 11:56:23.031627
