Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
Discussion Section 21D,4504,13,13,Yes,0.0,2021-07-10 11:46:18.430692
Discussion Section 22D,4505,13,13,Yes,0.0,2021-07-10 11:46:18.430700
Discussion Section 23D,4506,12,13,Yes,7.6923076923076925,2021-07-10 11:46:18.430707
Discussion Section 24D,4507,11,13,Yes,15.384615384615385,2021-07-10 11:46:18.430715
Discussion Section 25D,4508,12,13,Yes,7.6923076923076925,2021-07-10 11:46:18.430722
Discussion Section 26D,4509,13,13,Yes,0.0,2021-07-10 11:46:18.430729
Lecture Section 001,4525,54,100,No,46.0,2021-07-10 11:46:18.430737
Discussion Section 01D,4526,0,25,No,100.0,2021-07-10 11:46:18.430745
Discussion Section 02D,4527,22,25,No,12.0,2021-07-10 11:46:18.430753
Discussion Section 03D,4528,13,25,No,48.0,2021-07-10 11:46:18.430760
Discussion Section 04D,4529,19,25,No,24.0,2021-07-10 11:46:18.430767
Lecture Section 001,4589,76,100,No,24.0,2021-07-10 11:46:18.430775
Discussion Section 01D,4590,14,25,No,44.0,2021-07-10 11:46:18.430782
Discussion Section 02D,4591,18,25,No,28.000000000000004,2021-07-10 11:46:18.430789
Discussion Section 03D,4592,21,25,No,16.0,2021-07-10 11:46:18.430797
Discussion Section 04D,4593,23,25,No,8.0,2021-07-10 11:46:18.430804
Lecture Section 01,4532,91,100,No,9.0,2021-07-10 11:46:18.430811
Lecture Section 001,4533,71,100,No,28.999999999999996,2021-07-10 11:46:18.430819
Discussion Section 01D,4534,12,25,No,52.0,2021-07-10 11:46:18.430826
Discussion Section 02D,4535,20,25,No,20.0,2021-07-10 11:46:18.430834
Discussion Section 03D,4536,16,25,No,36.0,2021-07-10 11:46:18.430841
Discussion Section 04D,4537,23,25,No,8.0,2021-07-10 11:46:18.430848
Lecture Section 001,4511,117,150,No,22.0,2021-07-10 11:46:18.430856
Discussion Section 01D,4512,9,25,No,64.0,2021-07-10 11:46:18.430863
Discussion Section 02D,4513,23,25,No,8.0,2021-07-10 11:46:18.430870
Discussion Section 03D,4514,21,25,No,16.0,2021-07-10 11:46:18.430877
Discussion Section 04D,4515,18,25,No,28.000000000000004,2021-07-10 11:46:18.430885
Discussion Section 05D,4516,22,25,No,12.0,2021-07-10 11:46:18.430892
Discussion Section 06D,4517,24,25,No,4.0,2021-07-10 11:46:18.430899
Lecture Section 01,4991,46,49,No,6.122448979591836,2021-07-10 11:46:18.430906
SEM Section 01,4994,0,18,No,100.0,2021-07-10 11:46:18.430914
SEM Section 01,4563,0,18,No,100.0,2021-07-10 11:46:18.430923
SEM Section 01,8122,0,18,No,100.0,2021-07-10 11:46:18.430930
PRA Section 01,9491,9,10,No,10.0,2021-07-10 11:46:18.430937
PRA Section 02,9492,10,10,No,0.0,2021-07-10 11:46:18.430944
PRA Section 03,9493,8,10,No,20.0,2021-07-10 11:46:18.430951
PRA Section 04,9494,10,10,No,0.0,2021-07-10 11:46:18.430958
PRA Section 05,9495,10,10,No,0.0,2021-07-10 11:46:18.430965
PRA Section 06,9496,10,10,No,0.0,2021-07-10 11:46:18.430972
PRA Section 07,9497,10,10,No,0.0,2021-07-10 11:46:18.430979
PRA Section 08,9498,10,10,No,0.0,2021-07-10 11:46:18.430987
PRA Section 09,9499,10,10,No,0.0,2021-07-10 11:46:18.430994
PRA Section 10,9500,10,10,No,0.0,2021-07-10 11:46:18.431001
Lecture Section 001,4601,60,80,No,25.0,2021-07-10 11:46:18.431008
Laboratory Section 01L,4602,13,20,No,35.0,2021-07-10 11:46:18.431015
Laboratory Section 02L,4603,14,20,No,30.0,2021-07-10 11:46:18.431023
Laboratory Section 03L,4604,19,20,No,5.0,2021-07-10 11:46:18.431030
Laboratory Section 04L,4605,14,20,No,30.0,2021-07-10 11:46:18.431037
Lecture Section 001,4606,36,45,No,20.0,2021-07-10 11:46:18.431044
Laboratory Section 01L,4607,20,23,No,13.043478260869565,2021-07-10 11:46:18.431051
Laboratory Section 02L,4608,16,22,No,27.27272727272727,2021-07-10 11:46:18.431058
Lecture Section 01,4530,12,30,No,60.0,2021-07-10 11:46:18.431066
Lecture Section 01,4581,0,60,No,100.0,2021-07-10 11:46:18.431073
Lecture Section 01,9680,0,20,No,100.0,2021-07-10 11:46:18.431081
Lecture Section 01,6922,0,30,No,100.0,2021-07-10 11:46:18.431088
Lecture Section 02,6923,14,30,No,53.333333333333336,2021-07-10 11:46:18.431095
Lecture Section 001,4594,38,80,No,52.5,2021-07-10 11:46:18.431103
Discussion Section 01D,4595,0,20,No,100.0,2021-07-10 11:46:18.431110
Discussion Section 02D,4596,12,24,No,50.0,2021-07-10 11:46:18.431117
Discussion Section 03D,8797,13,20,No,35.0,2021-07-10 11:46:18.431124
Discussion Section 04D,8799,17,20,No,15.0,2021-07-10 11:46:18.431131
Lecture Section 01,4539,37,45,No,17.77777777777778,2021-07-10 11:46:18.431138
Lecture Section 01,4578,72,130,No,44.61538461538462,2021-07-10 11:46:18.431145
Lecture Section 01,4977,0,30,No,100.0,2021-07-10 11:46:18.431153
Lecture Section 01,4576,10,35,No,71.42857142857143,2021-07-10 11:46:18.431160
SEM Section 01,4989,0,18,No,100.0,2021-07-10 11:46:18.431167
Lecture Section 001,4547,0,16,No,100.0,2021-07-10 11:46:18.431174
Laboratory Section 01L,4548,0,16,No,100.0,2021-07-10 11:46:18.431181
Lecture Section 001,4570,16,16,No,0.0,2021-07-10 11:46:18.431188
Laboratory Section 01L,4571,16,16,No,0.0,2021-07-10 11:46:18.431195
Lecture Section 01,5819,21,49,No,57.14285714285714,2021-07-10 11:46:18.431203
Lecture Section 01,4981,15,40,No,62.5,2021-07-10 11:46:18.431210
SEM Section 01,4600,16,16,No,0.0,2021-07-10 11:46:18.431217
Lecture Section 01,5842,14,40,No,65.0,2021-07-10 11:46:18.431224
Lecture Section 01,4538,7,30,No,76.66666666666667,2021-07-10 11:46:18.431232
SEM Section 01,4582,13,18,No,27.77777777777778,2021-07-10 11:46:18.431240
Laboratory Section 01L,4975,4,20,No,80.0,2021-07-10 11:46:18.431247
SEM Section 02,7574,0,18,No,100.0,2021-07-10 11:46:18.431255
IND Section 01,9501,1,1,No,0.0,2021-07-10 11:46:18.431262
IND Section 02,9502,1,1,No,0.0,2021-07-10 11:46:18.431269
IND Section 03,9503,1,1,No,0.0,2021-07-10 11:46:18.431276
IND Section 04,9504,1,1,No,0.0,2021-07-10 11:46:18.431283
IND Section 05,9505,1,1,No,0.0,2021-07-10 11:46:18.431290
IND Section 01,9570,0,1,No,100.0,2021-07-10 11:46:18.431297
IND Section 02,9571,1,1,No,0.0,2021-07-10 11:46:18.431303
IND Section 03,9572,1,1,No,0.0,2021-07-10 11:46:18.431310
IND Section 04,9573,1,1,No,0.0,2021-07-10 11:46:18.431317
IND Section 05,9574,1,1,No,0.0,2021-07-10 11:46:18.431324
SEM Section 01,4546,2,16,No,87.5,2021-07-10 11:46:18.431332
SEM Section 01,4580,0,18,No,100.0,2021-07-10 11:46:18.431339
Lecture Section 01,4531,4,49,No,91.83673469387756,2021-07-10 11:46:18.431346
SEM Section 01,4587,7,14,No,50.0,2021-07-10 11:46:18.431354
SEM Section 01,4543,0,16,No,100.0,2021-07-10 11:46:18.431361
SEM Section 01,4564,15,18,No,16.666666666666664,2021-07-10 11:46:18.431368
SEM Section 01,4541,4,15,No,73.33333333333333,2021-07-10 11:46:18.431375
SEM Section 01,4609,0,10,No,100.0,2021-07-10 11:46:18.431382
IND Section 01,9575,1,1,No,0.0,2021-07-10 11:46:18.431389
IND Section 02,9576,1,1,No,0.0,2021-07-10 11:46:18.431396
IND Section 03,9577,1,1,No,0.0,2021-07-10 11:46:18.431403
IND Section 01,9578,1,1,No,0.0,2021-07-10 11:46:18.431410
IND Section 02,9579,1,1,No,0.0,2021-07-10 11:46:18.431417
IND Section 03,9580,1,1,No,0.0,2021-07-10 11:46:18.431424
IND Section 04,9581,1,1,No,0.0,2021-07-10 11:46:18.431430
IND Section 05,9582,1,1,No,0.0,2021-07-10 11:46:18.431438
IND Section 06,9583,1,1,No,0.0,2021-07-10 11:46:18.431444
IND Section 07,9584,1,1,No,0.0,2021-07-10 11:46:18.431451
IND Section 08,9585,1,1,No,0.0,2021-07-10 11:46:18.431458
IND Section 09,9586,1,1,No,0.0,2021-07-10 11:46:18.431465
IND Section 10,9587,10,10,No,0.0,2021-07-10 11:46:18.431472
IND Section 11,9588,1,1,No,0.0,2021-07-10 11:46:18.431479
IND Section 12,9589,1,1,No,0.0,2021-07-10 11:46:18.431485
IND Section 13,9590,1,1,No,0.0,2021-07-10 11:46:18.431492
IND Section 14,9591,1,1,No,0.0,2021-07-10 11:46:18.431499
IND Section 15,9592,1,1,No,0.0,2021-07-10 11:46:18.431506
IND Section 16,9593,1,1,No,0.0,2021-07-10 11:46:18.431513
IND Section 17,9594,1,1,No,0.0,2021-07-10 11:46:18.431520
IND Section 18,9595,1,1,No,0.0,2021-07-10 11:46:18.431526
IND Section 19,9596,1,1,No,0.0,2021-07-10 11:46:18.431533
IND Section 20,9597,1,1,No,0.0,2021-07-10 11:46:18.431540
IND Section 21,9598,1,1,No,0.0,2021-07-10 11:46:18.431547
SEM Section 01,4510,15,15,No,0.0,2021-07-10 11:53:44.107482
Lecture Section 001,4483,300,338,No,11.242603550295858,2021-07-10 11:53:44.107502
Discussion Section 01D,4484,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107511
Discussion Section 02D,4485,10,13,Yes,23.076923076923077,2021-07-10 11:53:44.107520
Discussion Section 03D,4486,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107528
Discussion Section 04D,4487,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107536
Discussion Section 05D,4488,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107543
Discussion Section 06D,4489,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107551
Discussion Section 07D,4490,10,13,Yes,23.076923076923077,2021-07-10 11:53:44.107559
Discussion Section 08D,4491,12,13,Yes,7.6923076923076925,2021-07-10 11:53:44.107566
Discussion Section 09D,4492,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107574
Discussion Section 10D,4493,13,13,Yes,0.0,2021-07-10 11:53:44.107582
Discussion Section 11D,4494,12,13,Yes,7.6923076923076925,2021-07-10 11:53:44.107590
Discussion Section 12D,4495,13,13,Yes,0.0,2021-07-10 11:53:44.107598
Discussion Section 13D,4496,9,13,Yes,30.76923076923077,2021-07-10 11:53:44.107606
Discussion Section 14D,4497,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107613
Discussion Section 15D,4498,10,13,Yes,23.076923076923077,2021-07-10 11:53:44.107621
Discussion Section 16D,4499,13,13,Yes,0.0,2021-07-10 11:53:44.107628
Discussion Section 17D,4500,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107636
Discussion Section 18D,4501,12,13,Yes,7.6923076923076925,2021-07-10 11:53:44.107643
Discussion Section 19D,4502,13,13,Yes,0.0,2021-07-10 11:53:44.107651
Discussion Section 20D,4503,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107658
Discussion Section 21D,4504,13,13,Yes,0.0,2021-07-10 11:53:44.107665
Discussion Section 22D,4505,13,13,Yes,0.0,2021-07-10 11:53:44.107672
Discussion Section 23D,4506,12,13,Yes,7.6923076923076925,2021-07-10 11:53:44.107680
Discussion Section 24D,4507,11,13,Yes,15.384615384615385,2021-07-10 11:53:44.107687
Discussion Section 25D,4508,12,13,Yes,7.6923076923076925,2021-07-10 11:53:44.107694
Discussion Section 26D,4509,13,13,Yes,0.0,2021-07-10 11:53:44.107702
Lecture Section 001,4525,54,100,No,46.0,2021-07-10 11:53:44.107710
Discussion Section 01D,4526,0,25,No,100.0,2021-07-10 11:53:44.107718
Discussion Section 02D,4527,22,25,No,12.0,2021-07-10 11:53:44.107725
Discussion Section 03D,4528,13,25,No,48.0,2021-07-10 11:53:44.107733
Discussion Section 04D,4529,19,25,No,24.0,2021-07-10 11:53:44.107740
Lecture Section 001,4589,76,100,No,24.0,2021-07-10 11:53:44.107748
Discussion Section 01D,4590,14,25,No,44.0,2021-07-10 11:53:44.107755
Discussion Section 02D,4591,18,25,No,28.000000000000004,2021-07-10 11:53:44.107762
Discussion Section 03D,4592,21,25,No,16.0,2021-07-10 11:53:44.107769
Discussion Section 04D,4593,23,25,No,8.0,2021-07-10 11:53:44.107776
Lecture Section 01,4532,91,100,No,9.0,2021-07-10 11:53:44.107784
Lecture Section 001,4533,71,100,No,28.999999999999996,2021-07-10 11:53:44.107797
Discussion Section 01D,4534,12,25,No,52.0,2021-07-10 11:53:44.107804
Discussion Section 02D,4535,20,25,No,20.0,2021-07-10 11:53:44.107811
Discussion Section 03D,4536,16,25,No,36.0,2021-07-10 11:53:44.107818
Discussion Section 04D,4537,23,25,No,8.0,2021-07-10 11:53:44.107825
Lecture Section 001,4511,117,150,No,22.0,2021-07-10 11:53:44.107833
Discussion Section 01D,4512,9,25,No,64.0,2021-07-10 11:53:44.107841
Discussion Section 02D,4513,23,25,No,8.0,2021-07-10 11:53:44.107848
Discussion Section 03D,4514,21,25,No,16.0,2021-07-10 11:53:44.107855
Discussion Section 04D,4515,18,25,No,28.000000000000004,2021-07-10 11:53:44.107862
Discussion Section 05D,4516,22,25,No,12.0,2021-07-10 11:53:44.107869
Discussion Section 06D,4517,24,25,No,4.0,2021-07-10 11:53:44.107877
Lecture Section 01,4991,46,49,No,6.122448979591836,2021-07-10 11:53:44.107884
SEM Section 01,4994,0,18,No,100.0,2021-07-10 11:53:44.107892
SEM Section 01,4563,0,18,No,100.0,2021-07-10 11:53:44.107899
SEM Section 01,8122,0,18,No,100.0,2021-07-10 11:53:44.107906
PRA Section 01,9491,9,10,No,10.0,2021-07-10 11:53:44.107914
PRA Section 02,9492,10,10,No,0.0,2021-07-10 11:53:44.107921
PRA Section 03,9493,8,10,No,20.0,2021-07-10 11:53:44.107928
PRA Section 04,9494,10,10,No,0.0,2021-07-10 11:53:44.107935
PRA Section 05,9495,10,10,No,0.0,2021-07-10 11:53:44.107942
PRA Section 06,9496,10,10,No,0.0,2021-07-10 11:53:44.107949
PRA Section 07,9497,10,10,No,0.0,2021-07-10 11:53:44.107956
PRA Section 08,9498,10,10,No,0.0,2021-07-10 11:53:44.107963
PRA Section 09,9499,10,10,No,0.0,2021-07-10 11:53:44.107970
PRA Section 10,9500,10,10,No,0.0,2021-07-10 11:53:44.107976
Lecture Section 001,4601,60,80,No,25.0,2021-07-10 11:53:44.107984
Laboratory Section 01L,4602,13,20,No,35.0,2021-07-10 11:53:44.107991
Laboratory Section 02L,4603,14,20,No,30.0,2021-07-10 11:53:44.107998
Laboratory Section 03L,4604,19,20,No,5.0,2021-07-10 11:53:44.108006
Laboratory Section 04L,4605,14,20,No,30.0,2021-07-10 11:53:44.108013
Lecture Section 001,4606,36,45,No,20.0,2021-07-10 11:53:44.108020
Laboratory Section 01L,4607,20,23,No,13.043478260869565,2021-07-10 11:53:44.108027
Laboratory Section 02L,4608,16,22,No,27.27272727272727,2021-07-10 11:53:44.108034
Lecture Section 01,4530,12,30,No,60.0,2021-07-10 11:53:44.108041
Lecture Section 01,4581,0,60,No,100.0,2021-07-10 11:53:44.108049
Lecture Section 01,9680,0,20,No,100.0,2021-07-10 11:53:44.108056
Lecture Section 01,6922,0,30,No,100.0,2021-07-10 11:53:44.108063
Lecture Section 02,6923,14,30,No,53.333333333333336,2021-07-10 11:53:44.108071
Lecture Section 001,4594,38,80,No,52.5,2021-07-10 11:53:44.108078
Discussion Section 01D,4595,0,20,No,100.0,2021-07-10 11:53:44.108085
Discussion Section 02D,4596,12,24,No,50.0,2021-07-10 11:53:44.108092
Discussion Section 03D,8797,13,20,No,35.0,2021-07-10 11:53:44.108099
Discussion Section 04D,8799,17,20,No,15.0,2021-07-10 11:53:44.108106
Lecture Section 01,4539,37,45,No,17.77777777777778,2021-07-10 11:53:44.108113
Lecture Section 01,4578,72,130,No,44.61538461538462,2021-07-10 11:53:44.108121
Lecture Section 01,4977,0,30,No,100.0,2021-07-10 11:53:44.108129
Lecture Section 01,4576,10,35,No,71.42857142857143,2021-07-10 11:53:44.108136
SEM Section 01,4989,0,18,No,100.0,2021-07-10 11:53:44.108144
Lecture Section 001,4547,0,16,No,100.0,2021-07-10 11:53:44.108151
Laboratory Section 01L,4548,0,16,No,100.0,2021-07-10 11:53:44.108158
Lecture Section 001,4570,16,16,No,0.0,2021-07-10 11:53:44.108165
Laboratory Section 01L,4571,16,16,No,0.0,2021-07-10 11:53:44.108172
Lecture Section 01,5819,21,49,No,57.14285714285714,2021-07-10 11:53:44.108179
Lecture Section 01,4981,15,40,No,62.5,2021-07-10 11:53:44.108186
SEM Section 01,4600,16,16,No,0.0,2021-07-10 11:53:44.108193
Lecture Section 01,5842,14,40,No,65.0,2021-07-10 11:53:44.108200
Lecture Section 01,4538,7,30,No,76.66666666666667,2021-07-10 11:53:44.108208
SEM Section 01,4582,13,18,No,27.77777777777778,2021-07-10 11:53:44.108215
Laboratory Section 01L,4975,4,20,No,80.0,2021-07-10 11:53:44.108222
SEM Section 02,7574,0,18,No,100.0,2021-07-10 11:53:44.108229
IND Section 01,9501,1,1,No,0.0,2021-07-10 11:53:44.108236
IND Section 02,9502,1,1,No,0.0,2021-07-10 11:53:44.108243
IND Section 03,9503,1,1,No,0.0,2021-07-10 11:53:44.108250
IND Section 04,9504,1,1,No,0.0,2021-07-10 11:53:44.108257
IND Section 05,9505,1,1,No,0.0,2021-07-10 11:53:44.108264
IND Section 01,9570,0,1,No,100.0,2021-07-10 11:53:44.108271
IND Section 02,9571,1,1,No,0.0,2021-07-10 11:53:44.108278
IND Section 03,9572,1,1,No,0.0,2021-07-10 11:53:44.108285
IND Section 04,9573,1,1,No,0.0,2021-07-10 11:53:44.108292
IND Section 05,9574,1,1,No,0.0,2021-07-10 11:53:44.108299
SEM Section 01,4546,2,16,No,87.5,2021-07-10 11:53:44.108307
SEM Section 01,4580,0,18,No,100.0,2021-07-10 11:53:44.108314
Lecture Section 01,4531,4,49,No,91.83673469387756,2021-07-10 11:53:44.108321
SEM Section 01,4587,7,14,No,50.0,2021-07-10 11:53:44.108328
SEM Section 01,4543,0,16,No,100.0,2021-07-10 11:53:44.108335
SEM Section 01,4564,15,18,No,16.666666666666664,2021-07-10 11:53:44.108343
SEM Section 01,4541,4,15,No,73.33333333333333,2021-07-10 11:53:44.108350
SEM Section 01,4609,0,10,No,100.0,2021-07-10 11:53:44.108357
IND Section 01,9575,1,1,No,0.0,2021-07-10 11:53:44.108364
IND Section 02,9576,1,1,No,0.0,2021-07-10 11:53:44.108371
IND Section 03,9577,1,1,No,0.0,2021-07-10 11:53:44.108377
IND Section 01,9578,1,1,No,0.0,2021-07-10 11:53:44.108384
IND Section 02,9579,1,1,No,0.0,2021-07-10 11:53:44.108391
IND Section 03,9580,1,1,No,0.0,2021-07-10 11:53:44.108398
IND Section 04,9581,1,1,No,0.0,2021-07-10 11:53:44.108405
IND Section 05,9582,1,1,No,0.0,2021-07-10 11:53:44.108412
IND Section 06,9583,1,1,No,0.0,2021-07-10 11:53:44.108418
IND Section 07,9584,1,1,No,0.0,2021-07-10 11:53:44.108425
IND Section 08,9585,1,1,No,0.0,2021-07-10 11:53:44.108432
IND Section 09,9586,1,1,No,0.0,2021-07-10 11:53:44.108439
IND Section 10,9587,10,10,No,0.0,2021-07-10 11:53:44.108446
IND Section 11,9588,1,1,No,0.0,2021-07-10 11:53:44.108453
IND Section 12,9589,1,1,No,0.0,2021-07-10 11:53:44.108459
IND Section 13,9590,1,1,No,0.0,2021-07-10 11:53:44.108466
IND Section 14,9591,1,1,No,0.0,2021-07-10 11:53:44.108473
IND Section 15,9592,1,1,No,0.0,2021-07-10 11:53:44.108480
IND Section 16,9593,1,1,No,0.0,2021-07-10 11:53:44.108487
IND Section 17,9594,1,1,No,0.0,2021-07-10 11:53:44.108494
IND Section 18,9595,1,1,No,0.0,2021-07-10 11:53:44.108500
IND Section 19,9596,1,1,No,0.0,2021-07-10 11:53:44.108507
IND Section 20,9597,1,1,No,0.0,2021-07-10 11:53:44.108514
IND Section 21,9598,1,1,No,0.0,2021-07-10 11:53:44.108521
