Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
SEM Section 01,7017,12,15,No,20.0,2021-07-10 11:57:20.739878
Lecture Section 01,6595,11,18,No,38.88888888888889,2021-07-10 11:57:20.739890
Lecture Section 01,8689,46,49,No,6.122448979591836,2021-07-10 11:57:20.739903
Lecture Section 01,9125,4,18,No,77.77777777777779,2021-07-10 11:57:20.739916
SEM Section 01,4947,15,18,No,16.666666666666664,2021-07-10 11:57:20.739928
Lecture Section 01,7660,5,45,No,88.88888888888889,2021-07-10 11:57:20.739942
SEM Section 01,4937,15,18,No,16.666666666666664,2021-07-10 11:57:20.739955
Lecture Section 01,5302,14,18,No,22.22222222222222,2021-07-10 11:57:20.739971
Lecture Section 01,5847,18,30,No,40.0,2021-07-10 11:57:20.739985
Lecture Section 01,4945,3,18,No,83.33333333333334,2021-07-10 11:57:20.739999
Lecture Section 01,6034,9,40,No,77.5,2021-07-10 11:57:20.740012
SEM Section 01,9441,7,11,No,36.36363636363637,2021-07-10 11:57:20.740025
SEM Section 01,4962,6,18,No,66.66666666666666,2021-07-10 11:57:20.740038
SEM Section 02,7576,0,18,No,100.0,2021-07-10 11:57:20.740052
SEM Section 03,4939,15,18,No,16.666666666666664,2021-07-10 11:57:20.740065
SEM Section 01,8699,0,16,No,100.0,2021-07-10 11:57:20.740078
SEM Section 01,4948,11,18,No,38.88888888888889,2021-07-10 11:57:20.740091
Lecture Section 01,4960,8,18,No,55.55555555555556,2021-07-10 11:57:20.740105
SEM Section 01,4954,0,18,No,100.0,2021-07-10 11:57:20.740119
SEM Section 01,7599,15,18,No,16.666666666666664,2021-07-10 11:57:20.740134
SEM Section 02,4959,15,18,No,16.666666666666664,2021-07-10 11:57:20.740148
SEM Section 01,4197,11,18,No,38.88888888888889,2021-07-10 11:57:20.740162
IND Section 01,10139,0,1,No,100.0,2021-07-10 11:57:20.740175
SEM Section 01,4940,14,18,No,22.22222222222222,2021-07-10 11:57:20.740187
