Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
IND Section 02,9053,3,3,No,0.0,2021-07-10 11:45:37.618333
IND Section 03,9054,3,3,No,0.0,2021-07-10 11:45:37.618340
IND Section 01,9049,3,3,No,0.0,2021-07-10 11:45:37.618347
IND Section 02,9050,3,3,No,0.0,2021-07-10 11:45:37.618356
IND Section 03,9051,3,3,No,0.0,2021-07-10 11:45:37.618363
SEM Section 01,9027,4,10,No,60.0,2021-07-10 11:45:37.618370
SEM Section 01,9061,15,15,No,0.0,2021-07-10 11:53:55.663391
SEM Section 02,8705,15,15,No,0.0,2021-07-10 11:53:55.663410
Lecture Section 01,6647,41,50,No,18.0,2021-07-10 11:53:55.663419
SEM Section 01,6639,0,12,No,100.0,2021-07-10 11:53:55.663428
SEM Section 01,7476,0,18,No,100.0,2021-07-10 11:53:55.663437
SEM Section 01,6630,0,18,No,100.0,2021-07-10 11:53:55.663445
Lecture Section 01,9099,8,16,No,50.0,2021-07-10 11:53:55.663453
Lecture Section 01,9124,4,18,No,77.77777777777779,2021-07-10 11:53:55.663461
Lecture Section 001,9018,28,40,No,30.0,2021-07-10 11:53:55.663469
Discussion Section 01D,9019,12,20,No,40.0,2021-07-10 11:53:55.663476
Discussion Section 02D,9020,16,20,No,20.0,2021-07-10 11:53:55.663484
SEM Section 01,6654,0,12,No,100.0,2021-07-10 11:53:55.663491
SEM Section 01,8905,6,16,No,62.5,2021-07-10 11:53:55.663499
Lecture Section 01,8991,9,10,No,10.0,2021-07-10 11:53:55.663506
SEM Section 01,6642,7,15,No,53.333333333333336,2021-07-10 11:53:55.663513
SEM Section 01,9094,11,12,No,8.333333333333332,2021-07-10 11:53:55.663521
SEM Section 01,6684,1,18,No,94.44444444444444,2021-07-10 11:53:55.663528
SEM Section 01,6663,10,15,No,33.33333333333333,2021-07-10 11:53:55.663535
SEM Section 01,6871,16,18,No,11.11111111111111,2021-07-10 11:53:55.663543
Lecture Section 01,9217,0,12,No,100.0,2021-07-10 11:53:55.663551
SEM Section 01,8900,0,16,No,100.0,2021-07-10 11:53:55.663558
Lecture Section 01,8964,1,8,No,87.5,2021-07-10 11:53:55.663566
SEM Section 01,6660,10,13,No,23.076923076923077,2021-07-10 11:53:55.663573
Lecture Section 01,7607,38,45,No,15.555555555555555,2021-07-10 11:53:55.663581
Lecture Section 01,6576,0,14,No,100.0,2021-07-10 11:53:55.663590
Lecture Section 01,5133,27,30,No,10.0,2021-07-10 11:53:55.663597
Lecture Section 01,8944,0,35,No,100.0,2021-07-10 11:53:55.663604
Lecture Section 02,8945,1,35,No,97.14285714285714,2021-07-10 11:53:55.663611
Laboratory Section 01L,7397,4,10,No,60.0,2021-07-10 11:53:55.663618
Lecture Section 01,6386,0,35,No,100.0,2021-07-10 11:53:55.663626
SEM Section 01,9058,0,9,No,100.0,2021-07-10 11:53:55.663634
SEM Section 01,8976,8,12,No,33.33333333333333,2021-07-10 11:53:55.663641
SEM Section 02,8977,0,12,No,100.0,2021-07-10 11:53:55.663649
Lecture Section 01,9023,20,45,No,55.55555555555556,2021-07-10 11:53:55.663656
Lecture Section 01,7610,0,45,No,100.0,2021-07-10 11:53:55.663663
SEM Section 01,8980,4,15,No,73.33333333333333,2021-07-10 11:53:55.663670
Lecture Section 001,7356,25,100,No,75.0,2021-07-10 11:53:55.663678
Discussion Section 01D,7357,0,19,No,100.0,2021-07-10 11:53:55.663686
Discussion Section 02D,7358,0,18,No,100.0,2021-07-10 11:53:55.663693
Discussion Section 03D,7359,0,19,No,100.0,2021-07-10 11:53:55.663701
Discussion Section 04D,7360,0,19,No,100.0,2021-07-10 11:53:55.663708
SEM Section 01,4965,6,18,No,66.66666666666666,2021-07-10 11:53:55.663716
SEM Section 01,7450,10,18,No,44.44444444444444,2021-07-10 11:53:55.663723
Lecture Section 01,9451,21,25,No,16.0,2021-07-10 11:53:55.663730
IND Section 01,9134,3,3,No,0.0,2021-07-10 11:53:55.663738
IND Section 02,9135,3,3,No,0.0,2021-07-10 11:53:55.663745
IND Section 03,9136,3,3,No,0.0,2021-07-10 11:53:55.663751
IND Section 01,9137,3,3,No,0.0,2021-07-10 11:53:55.663758
IND Section 02,9138,3,3,No,0.0,2021-07-10 11:53:55.663765
IND Section 03,9139,3,3,No,0.0,2021-07-10 11:53:55.663772
Lecture Section 01,4454,7,35,No,80.0,2021-07-10 11:53:55.663780
Lecture Section 01,7423,2,10,No,80.0,2021-07-10 11:53:55.663787
SEM Section 01,5771,6,12,No,50.0,2021-07-10 11:53:55.663795
Lecture Section 01,9222,0,10,No,100.0,2021-07-10 11:53:55.663802
Lecture Section 01,5708,10,18,No,44.44444444444444,2021-07-10 11:53:55.663809
SEM Section 01,7772,0,18,No,100.0,2021-07-10 11:53:55.663816
Lecture Section 001,7480,3,12,No,75.0,2021-07-10 11:53:55.663824
Laboratory Section 01L,7481,3,12,No,75.0,2021-07-10 11:53:55.663831
SEM Section 01,9186,4,15,No,73.33333333333333,2021-07-10 11:53:55.663838
SEM Section 01,8984,1,9,No,88.88888888888889,2021-07-10 11:53:55.663846
SEM Section 01,9028,9,10,No,10.0,2021-07-10 11:53:55.663853
SEM Section 01,9066,0,12,No,100.0,2021-07-10 11:53:55.663860
SEM Section 01,9077,0,18,No,100.0,2021-07-10 11:53:55.663868
SEM Section 01,9064,0,10,No,100.0,2021-07-10 11:53:55.663875
SEM Section 01,6691,0,10,No,100.0,2021-07-10 11:53:55.663882
SEM Section 01,9173,0,12,No,100.0,2021-07-10 11:53:55.663889
SEM Section 01,6671,0,15,No,100.0,2021-07-10 11:53:55.663896
IND Section 01,9037,3,3,No,0.0,2021-07-10 11:53:55.663903
IND Section 02,9038,3,3,No,0.0,2021-07-10 11:53:55.663910
IND Section 03,9039,3,3,No,0.0,2021-07-10 11:53:55.663917
IND Section 01,9031,3,3,No,0.0,2021-07-10 11:53:55.663924
IND Section 02,9032,3,3,No,0.0,2021-07-10 11:53:55.663931
IND Section 03,9033,3,3,No,0.0,2021-07-10 11:53:55.663938
IND Section 01,9040,3,3,No,0.0,2021-07-10 11:53:55.663945
IND Section 02,9041,3,3,No,0.0,2021-07-10 11:53:55.663952
IND Section 03,9042,3,3,No,0.0,2021-07-10 11:53:55.663959
IND Section 01,9034,3,3,No,0.0,2021-07-10 11:53:55.663965
IND Section 02,9035,3,3,No,0.0,2021-07-10 11:53:55.663972
IND Section 03,9036,3,3,No,0.0,2021-07-10 11:53:55.663979
IND Section 01,9046,3,3,No,0.0,2021-07-10 11:53:55.663986
IND Section 02,9047,3,3,No,0.0,2021-07-10 11:53:55.663992
IND Section 03,9048,3,3,No,0.0,2021-07-10 11:53:55.663999
IND Section 01,9043,3,3,No,0.0,2021-07-10 11:53:55.664006
IND Section 02,9044,3,3,No,0.0,2021-07-10 11:53:55.664013
IND Section 03,9045,3,3,No,0.0,2021-07-10 11:53:55.664020
IND Section 01,9052,3,3,No,0.0,2021-07-10 11:53:55.664027
IND Section 02,9053,3,3,No,0.0,2021-07-10 11:53:55.664056
IND Section 03,9054,3,3,No,0.0,2021-07-10 11:53:55.664063
IND Section 01,9049,3,3,No,0.0,2021-07-10 11:53:55.664069
IND Section 02,9050,3,3,No,0.0,2021-07-10 11:53:55.664076
IND Section 03,9051,3,3,No,0.0,2021-07-10 11:53:55.664083
SEM Section 01,9027,4,10,No,60.0,2021-07-10 11:53:55.664090
