Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Comparative Urban Politics and Policymaking | PUBPOL 285S,SEM Section 01,6459,18,18,0.0,No,2021-06-30 21:55:01.363841
International Trade | PUBPOL 288,Lecture Section 01,6016,20,20,0.0,No,2021-06-30 21:55:03.688780
Selected Public Policy Topics | PUBPOL 290,Lecture Section 01,7858,20,20,0.0,No,2021-06-30 21:55:06.033745
Selected Public Policy Topics | PUBPOL 290,Lecture Section 02,8198,45,45,0.0,No,2021-06-30 21:55:08.410331
Selected Public Policy Topics | PUBPOL 290,Lecture Section 03,10105,18,18,0.0,No,2021-06-30 21:55:10.802128
Selected Public Policy Topics | PUBPOL 290S,SEM Section 01,7859,18,18,0.0,No,2021-06-30 21:55:13.214803
Selected Public Policy Topics | PUBPOL 290S,SEM Section 02,8201,18,18,0.0,No,2021-06-30 21:55:15.563519
Selected Public Policy Topics | PUBPOL 290S,SEM Section 03,9822,18,18,0.0,No,2021-06-30 21:55:17.897786
Selected Public Policy Topics | PUBPOL 290S,SEM Section 70,5768,12,12,0.0,No,2021-06-30 21:55:20.254153
Selected Public Policy Topics | PUBPOL 290S,SEM Section 80,5769,15,15,0.0,No,2021-06-30 21:55:22.663496
Selected Topics in Public Policy | PUBPOL 290S-1,SEM Section 01,8206,14,14,0.0,No,2021-06-30 21:55:24.996028
Political Analysis for Public Policy-Making | PUBPOL 301,Lecture Section 001,7839,45,45,0.0,No,2021-06-30 21:55:27.354693
Political Analysis for Public Policy-Making | PUBPOL 301,Lecture Section 002,7840,42,42,0.0,No,2021-06-30 21:55:29.706245
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 01D,7841,15,15,0.0,No,2021-06-30 21:55:32.031523
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 02D,7842,15,15,0.0,No,2021-06-30 21:55:34.368926
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 03D,7843,15,15,0.0,No,2021-06-30 21:55:36.712563
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 04D,7844,14,14,0.0,No,2021-06-30 21:55:39.117380
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 05D,7845,14,14,0.0,No,2021-06-30 21:55:41.436758
Political Analysis for Public Policy-Making | PUBPOL 301,Discussion Section 06D,7846,14,14,0.0,No,2021-06-30 21:55:43.764248
Policy Choice as Value Conflict | PUBPOL 302D,Lecture Section 001,7847,42,42,0.0,No,2021-06-30 21:55:46.098757
Policy Choice as Value Conflict | PUBPOL 302D,Lecture Section 002,7848,42,42,0.0,No,2021-06-30 21:55:48.530500
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 01D,7849,14,14,0.0,No,2021-06-30 21:55:50.862158
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 02D,7850,14,14,0.0,No,2021-06-30 21:55:53.196524
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 03D,7851,14,14,0.0,No,2021-06-30 21:55:55.561555
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 04D,7852,15,15,0.0,No,2021-06-30 21:55:57.903838
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 05D,7853,15,15,0.0,No,2021-06-30 21:56:00.239790
Policy Choice as Value Conflict | PUBPOL 302D,Discussion Section 06D,7854,15,15,0.0,No,2021-06-30 21:56:02.712086
Microeconomic Policy Tools | PUBPOL 303D,Lecture Section 001,7911,42,42,0.0,No,2021-06-30 21:56:05.030926
Microeconomic Policy Tools | PUBPOL 303D,Lecture Section 002,7912,35,35,0.0,No,2021-06-30 21:56:07.339827
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 01D,7913,15,15,0.0,No,2021-06-30 21:56:09.662000
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 02D,7914,15,15,0.0,No,2021-06-30 21:56:11.980518
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 03D,7915,15,15,0.0,No,2021-06-30 21:56:14.303718
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 04D,7916,17,17,0.0,No,2021-06-30 21:56:16.650586
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 05D,7917,17,17,0.0,No,2021-06-30 21:56:18.964121
Microeconomic Policy Tools | PUBPOL 303D,Discussion Section 06D,7918,15,15,0.0,No,2021-06-30 21:56:21.324757
Economics of the Public Sector | PUBPOL 304,Lecture Section 01,7964,50,50,0.0,No,2021-06-30 21:56:23.711929
Economics of the Public Sector | PUBPOL 304,Lecture Section 02,7965,42,42,0.0,No,2021-06-30 21:56:26.050714
Illiberal Nondemocracies: Focus on Eastern Europe and Asia | PUBPOL 317S,SEM Section 01,6382,18,18,0.0,No,2021-06-30 21:56:28.395909
Statecraft and Strategy | PUBPOL 320,Lecture Section 01,8005,40,40,0.0,No,2021-06-30 21:56:30.875777
Apartheid South Africa and Struggles for Democracy | PUBPOL 327S,SEM Section 01,7380,15,15,0.0,No,2021-06-30 21:56:33.207369
Global Health Ethics: Policy Choice as Value Conflict | PUBPOL 330,Lecture Section 01,5814,35,35,0.0,No,2021-06-30 21:56:35.528664
Journalism in the Age of Data | PUBPOL 343,Lecture Section 01,5791,20,20,0.0,No,2021-06-30 21:56:37.851405
Family Rights/Human Rights | PUBPOL 346S,SEM Section 01,7006,18,18,0.0,No,2021-06-30 21:56:40.178246
Global Apple: Life and Death and the Digital Revolution | PUBPOL 358S,SEM Section 01,4181,18,18,0.0,No,2021-06-30 21:56:42.519673
Legal Issues for the Performing Arts | PUBPOL 363S,SEM Section 01,8891,16,16,0.0,No,2021-06-30 21:56:44.861434
Video Journalism | PUBPOL 365S,SEM Section 01,5770,12,12,0.0,No,2021-06-30 21:56:47.194017
Magazine Journalism | PUBPOL 366S,SEM Section 01,5774,12,12,0.0,No,2021-06-30 21:56:49.541269
News Writing and Reporting | PUBPOL 367S,SEM Section 01,5777,12,12,0.0,No,2021-06-30 21:56:51.953709
News as a Moral Battleground | PUBPOL 371,Lecture Section 01,5779,25,25,0.0,No,2021-06-30 21:56:54.295742
Medicine and the Vision of Documentary Photography | PUBPOL 377S,SEM Section 01,6653,15,15,0.0,Yes,2021-06-30 21:56:56.660794
Politics of Sexuality | PUBPOL 383S,SEM Section 01,4957,18,18,0.0,No,2021-06-30 21:56:59.007526
Public Speaking: Policy Advocacy and Communication | PUBPOL 384,Lecture Section 01,4612,16,16,0.0,No,2021-06-30 21:57:01.351222
Public Speaking: Policy Advocacy and Communication | PUBPOL 384,Lecture Section 02,4613,16,16,0.0,No,2021-06-30 21:57:03.692254
Documenting Black Experiences | PUBPOL 387S,SEM Section 01,6668,13,13,0.0,No,2021-06-30 21:57:06.043577
Advanced Reporting | PUBPOL 397S,SEM Section 01,5793,8,8,0.0,No,2021-06-30 21:57:08.379545
South African Life Histories | PUBPOL 406S,SEM Section 01,7365,15,15,0.0,No,2021-06-30 21:57:10.742921
Policy Journalism and Media Studies Capstone Course | PUBPOL 410,Lecture Section 01,5785,15,15,0.0,No,2021-06-30 21:57:13.086187
Historicizing Whiteness | PUBPOL 411S,SEM Section 01,7958,18,18,0.0,No,2021-06-30 21:57:15.417633
Geopolitics and Culture: Islamic States from the Ottomans to ISIS | PUBPOL 413S,SEM Section 01,6602,18,18,0.0,No,2021-06-30 21:57:17.747692
Servant Leadership in a Democracy | PUBPOL 415,Lecture Section 01,9716,25,25,0.0,No,2021-06-30 21:57:20.088687
Global Inequality Research | PUBPOL 435,Lecture Section 01,8011,20,20,0.0,No,2021-06-30 21:57:22.417750
Climate Change in the Marine Environment | PUBPOL 445A,Lecture Section 01,9550,10,10,0.0,No,2021-06-30 21:57:24.760872
Honors Seminar | PUBPOL 496S,SEM Section 01,7860,18,18,0.0,No,2021-06-30 21:57:27.096172
Honors Seminar | PUBPOL 496S,SEM Section 02,7861,18,18,0.0,No,2021-06-30 21:57:29.426440
Honors Seminar | PUBPOL 496S,SEM Section 03,7862,18,18,0.0,No,2021-06-30 21:57:31.759326
Honors Seminar | PUBPOL 496S,SEM Section 04,7863,18,18,0.0,No,2021-06-30 21:57:34.091849
